"name","playerid","new_BABIP","BABIP","Source","BABIP_adj_rate"
"Steven Brault","15291",0.298606,NA,NA,NA
"Steven Cruz","23165",0.292929647058824,0.286,"REZ1",1.02422953517071
"Steven Echavarria","sa3023560",0.293622,NA,NA,NA
"Steven Fuentes","sa828326",0.298377,NA,NA,NA
"Steven Fulgencio","sa3019427",0.304671,NA,NA,NA
"Steven Jennings","sa3004812",0.2874595,NA,NA,NA
"Steven Klimek","sa876117",0.296821,NA,NA,NA
"Steven Matz","13361",0.300458235294118,0.307,"REZ1",0.978691320176279
"Steven Moyers","sa920718",0.296262,NA,NA,NA
"Steven Okert","13580",0.281814117647059,0.291,"REZ1",0.968433393976147
"Steven Perez","sa3008362",0.294147,NA,NA,NA
"Steven Sanchez","sa3016595",0.287733,NA,NA,NA
"Steven Wilson","20353",0.265978352941176,0.237,"REZ1",1.12227153139737
"Steven Zobac","sa3020875",0.2941755,NA,NA,NA
"Stevie Branche","sa3014866",0.296493,NA,NA,NA
"Stevie Emanuels","sa3014698",0.2884225,NA,NA,NA
"Stharlin Torres","sa3024080",0.296924,NA,NA,NA
"Stijn Van Der Schaaf","sa3021736",0.297491,NA,NA,NA
"Stiven Cruz","sa3015938",0.286304,NA,NA,NA
"Stiven Rogers","sa3024560",0.298317,NA,NA,NA
"Stiward Aquino","sa3002911",0.29704,NA,NA,NA
"Stu Flesland III","sa3023000",0.310866,NA,NA,NA
"Sulivan Ribeiro","sa3016747",0.2964,NA,NA,NA
"Sunayro Martina","sa3022106",0.296162,NA,NA,NA
"TJ Brock","sa3020079",0.2909025,NA,NA,NA
"TJ Czyz","sa3020398",0.295808,NA,NA,NA
"TJ Fondtain","sa3023271",0.292627,NA,NA,NA
"TJ McFarland","3237",0.310643058823529,0.365,"REZ1",0.851076873489122
"TJ Nichols","sa3023039",0.300923,NA,NA,NA
"TJ Shook","sa3014915",0.2846365,NA,NA,NA
"TJ Sikkema","sa3011191",0.295762,NA,NA,NA
"TJ Zeuch","19269",0.300328,NA,NA,NA
"Tahnaj Thomas","sa3003066",0.293385,NA,NA,NA
"Tai Tiedemann","sa918110",0.299015,NA,NA,NA
"Taijuan Walker","11836",0.284144941176471,0.274,"REZ1",1.03702533276084
"Taj Bradley","22543",0.289408117647059,0.308,"REZ1",0.939636745607334
"Tanner Andrews","sa3007850",0.297694,NA,NA,NA
"Tanner Banks","16990",0.295276705882353,0.294,"REZ1",1.00434253701481
"Tanner Bibee","30134",0.281593529411765,0.27,"REZ1",1.04293899782135
"Tanner Burns","sa3014451",0.289922,NA,NA,NA
"Tanner Cooper","sa1170930",0.294547,NA,NA,NA
"Tanner Dodson","sa3007008",0.297866,NA,NA,NA
"Tanner Gordon","27669",0.304132705882353,0.285,"REZ1",1.06713230134159
"Tanner Hall","sa3023481",0.303672,NA,NA,NA
"Tanner Houck","19879",0.300393647058824,0.299,"REZ1",1.00466102695259
"Tanner Jacobson","sa3020454",0.288948,NA,NA,NA
"Tanner Kiest","sa738380",0.2932405,NA,NA,NA
"Tanner Kohlhepp","sa3022238",0.296217,NA,NA,NA
"Tanner McDougal","sa3017471",0.295025,NA,NA,NA
"Tanner Myatt","sa3007719",0.288059,NA,NA,NA
"Tanner Propst","sa3015075",0.296384,NA,NA,NA
"Tanner Rainey","17610",0.273377294117647,0.206,"REZ1",1.32707424328955
"Tanner Scott","17586",0.284886235294118,0.27,"REZ1",1.05513420479303
"Tanner Shears","sa3020823",0.296485,NA,NA,NA
"Tanner Tully","19518",0.290887,NA,NA,NA
"Tarik Skubal","22267",0.285881764705882,0.29,"REZ1",0.985799188640974
"Tate Kuehner","sa3023099",0.2886215,NA,NA,NA
"Tayler Saucedo","17888",0.287456,0.29,"REZ1",0.991227586206897
"Tayler Scott","13652",0.283791764705882,0.255,"REZ1",1.11290888119954
"Taylor Broadway","sa3017205",0.301384,NA,NA,NA
"Taylor Clarke","17611",0.296636941176471,0.276,"REZ1",1.07477152600171
"Taylor Cole","11964",0.303267,NA,NA,NA
"Taylor Dollard","sa3014982",0.285516,NA,NA,NA
"Taylor Floyd","sa3011367",0.287927,NA,NA,NA
"Taylor Hearn","18325",0.302121428571429,0.327,"REZ1",0.92391874180865
"Taylor Lehman","sa3007834",0.290438,NA,NA,NA
"Taylor Rashi","sa3011597",0.2950125,NA,NA,NA
"Taylor Rogers","13449",0.302589764705882,0.319,"REZ1",0.948557256131293
"Taylor Widener","19266",0.294236,NA,NA,NA
"Taylor Williams","14899",0.301008,NA,NA,NA
"Tayron Guerrero","11691",0.3001555,NA,NA,NA
"Ted Stuka","sa3011238",0.300703,NA,NA,NA
"Teddy Stankiewicz","sa657954",0.297913,NA,NA,NA
"Tejay Antone","16233",0.301322941176471,0.312,"REZ1",0.965778657616893
"Tekoah Roby","sa3014519",0.287820571428571,NA,NA,NA
"Teofilo Mendez","sa3008795",0.302118,NA,NA,NA
"Thaddeus Ward","21513",0.291398352941176,0.287,"REZ1",1.01532527157204
"Theo Denlinger","sa3016908",0.2966575,NA,NA,NA
"Theo McDowell","sa3007809",0.2934,NA,NA,NA
"Thomas Balboni Jr","sa3020861",0.291686,NA,NA,NA
"Thomas Bruss","sa3023480",0.294378,NA,NA,NA
"Thomas Burrows","sa874215",0.291596,NA,NA,NA
"Thomas Eshelman","18361",0.295765,NA,NA,NA
"Thomas Farr","sa3017720",0.2946725,NA,NA,NA
"Thomas Girard","sa3015011",0.298531,NA,NA,NA
"Thomas Harrington","sa3020752",0.290325833333333,NA,NA,NA
"Thomas Hatch","19264",0.319068571428571,0.359,"REZ1",0.888770393951453
"Thomas Ireland","sa3021469",0.298369,NA,NA,NA
"Thomas Jankins","sa873276",0.295291,NA,NA,NA
"Thomas Pannone","17281",0.28664625,0.271,"REZ1",1.0577352398524
"Thomas Ponticelli","sa3007730",0.297676,NA,NA,NA
"Thomas Ruwe","sa3014874",0.291973,NA,NA,NA
"Thomas Schultz","sa3022936",0.288289,NA,NA,NA
"Thomas Szapucki","21065",0.287335,NA,NA,NA
"Thomas White","sa3023268",0.298478,NA,NA,NA
"Thyago Vieira","14510",0.296820833333333,0.302,"REZ1",0.982850441501104
"Tim Adleman","10968",0.291184,NA,NA,NA
"Tim Brennan","sa3008630",0.2929245,NA,NA,NA
"Tim Cate","sa3007926",0.29405,NA,NA,NA
"Tim Elliott","sa1169632",0.298158,NA,NA,NA
"Tim Herrin","25139",0.290535294117647,0.297,"REZ1",0.978233313527431
"Tim Hill","16814",0.304956352941176,0.349,"REZ1",0.873800438226867
"Tim Holdgrafer","sa3019458",0.298773,NA,NA,NA
"Tim Mayza","15042",0.307000117647059,0.311,"REZ1",0.987138641951958
"Tim Naughton","sa3004713",0.2904005,NA,NA,NA
"Timmy Manning","sa3023173",0.297259,NA,NA,NA
"Tink Hence","sa3014709",0.289685142857143,NA,NA,NA
"Tobias Myers","22191",0.280066117647059,0.262,"REZ1",1.06895464750786
"Todd Peterson","sa3011334",0.2896065,NA,NA,NA
"Tom Cosgrove","23443",0.28124,0.29,"REZ1",0.969793103448276
"Tom Reisinger","sa3022958",0.294495,NA,NA,NA
"Tomas Cleto","sa3016009",0.295266,NA,NA,NA
"Tomas Reyes","sa3008445",0.294516,NA,NA,NA
"Tommy Doyle","21281",0.302991058823529,0.293,"REZ1",1.03409917687211
"Tommy Eveld","sa918150",0.292965,NA,NA,NA
"Tommy Henry","26285",0.299506352941176,0.321,"REZ1",0.93304159794759
"Tommy Hunter","1157",0.29943,0.308,"REZ1",0.972175324675325
"Tommy Kahnle","11384",0.28257,0.272,"REZ1",1.03886029411765
"Tommy Kane","sa3022525",0.297114,NA,NA,NA
"Tommy Mace","sa3018140",0.292099,NA,NA,NA
"Tommy McCollum","sa3017204",0.28821,NA,NA,NA
"Tommy Milone","7608",0.282222142857143,0.266,"REZ1",1.06098549946294
"Tommy Nance","19178",0.292675764705882,0.286,"REZ1",1.02334183463595
"Tommy Parsons","sa3007624",0.285039,NA,NA,NA
"Tommy Romero","23465",0.290449,NA,NA,NA
"Tommy Sommer","sa3016906",0.290952,NA,NA,NA
"Tommy Vail","sa3023413",0.290035,NA,NA,NA
"Tommy Ventimiglia","sa3019366",0.297227,NA,NA,NA
"Tomoyuki Sugano","sa3025685",0.2926955,NA,NA,NA
"Tomy Sanchez","sa3016292",0.297416,NA,NA,NA
"Tony Dibrell","sa3004657",0.290602,NA,NA,NA
"Tony Gonsolin","19388",0.286152823529412,0.337,"REZ1",0.849118170710421
"Tony Locey","sa3011123",0.289115,NA,NA,NA
"Tony Santillan","19926",0.297496941176471,0.317,"REZ1",0.938476155130822
"Tony Watson","3132",0.295721,NA,NA,NA
"Touki Toussaint","16929",0.29871875,0.313,"REZ1",0.954373003194888
"Trace Bright","sa3020558",0.2926575,NA,NA,NA
"Travis Adams","sa3017991",0.295319166666667,NA,NA,NA
"Travis Bergen","18581",0.290807,NA,NA,NA
"Travis Kuhn","sa3009928",0.287928,NA,NA,NA
"Travis Lakins Sr","18600",0.2956125,NA,NA,NA
"Travis MacGregor","sa917950",0.297099,NA,NA,NA
"Travis Perry","sa3007488",0.295242,NA,NA,NA
"Travis Sthele","sa3022941",0.294939,NA,NA,NA
"Travis Sykora","sa3023557",0.292242,NA,NA,NA
"Trayson Kubo","sa3010314",0.296447,NA,NA,NA
"Trennor O'Donnell","sa3023531",0.306108,NA,NA,NA
"Trent Baker","sa3017504",0.2931735,NA,NA,NA
"Trent Fennell","sa3007811",0.294349,NA,NA,NA
"Trent Harris","sa3022526",0.288633,NA,NA,NA
"Trent Palmer","sa3014491",0.2915245,NA,NA,NA
"Trent Sellers","sa3023454",0.291805,NA,NA,NA
"Trent Thornton","17948",0.283288,0.282,"REZ1",1.00456737588653
"Trenton Denholm","sa3018139",0.292358,NA,NA,NA
"Trenton Toplikar","sa3007803",0.294476,NA,NA,NA
"Trenton Wallace","sa3017748",0.2848765,NA,NA,NA
"Trevin Michael","sa3020400",0.286674,NA,NA,NA
"Trevor Bauer","12703",0.286583,NA,NA,NA
"Trevor Bettencourt","sa918556",0.299497,NA,NA,NA
"Trevor Brigden","sa3011481",0.2905735,NA,NA,NA
"Trevor Cahill","6249",0.29818,NA,NA,NA
"Trevor Clifton","sa737901",0.295949,NA,NA,NA
"Trevor Gott","15046",0.286303529411765,0.266,"REZ1",1.07632905793897
"Trevor Harrison","sa3023629",0.297547,NA,NA,NA
"Trevor Hildenberger","17002",0.296465,NA,NA,NA
"Trevor Holloway","sa3014859",0.297917,NA,NA,NA
"Trevor Kelley","18454",0.2915975,0.284,"REZ1",1.02675176056338
"Trevor Lane","sa918196",0.293671,NA,NA,NA
"Trevor Martin","sa3020608",0.290687,NA,NA,NA
"Trevor May","6398",0.285360714285714,0.28,"REZ1",1.01914540816327
"Trevor McDonald","26448",0.305533411764706,0.356,"REZ1",0.858239920687376
"Trevor Megill","17722",0.291658117647059,0.29,"REZ1",1.00571764705882
"Trevor Richards","19309",0.278318117647059,0.257,"REZ1",1.08294987411307
"Trevor Rogers","22286",0.293305647058824,0.275,"REZ1",1.06656598930481
"Trevor Stephan","19932",0.290376117647059,0.271,"REZ1",1.07149858910354
"Trevor Tietz","sa3017897",0.296456,NA,NA,NA
"Trevor Williams","16977",0.290399647058824,0.271,"REZ1",1.07158541350119
"Trey Benton","sa3015034",0.295015,NA,NA,NA
"Trey Braithwaite","sa3020251",0.297348,NA,NA,NA
"Trey Cobb","sa918276",0.295835,NA,NA,NA
"Trey Cumbie","sa3006954",0.289716,NA,NA,NA
"Trey Dillard","sa3023309",0.294431,NA,NA,NA
"Trey Dombroski","sa3020833",0.289896,NA,NA,NA
"Trey Gibson","sa3023250",0.302596,NA,NA,NA
"Trey Jeans","sa3010265",0.294637,NA,NA,NA
"Trey McGough","sa1170436",0.290324666666667,NA,NA,NA
"Trey McLoughlin","sa3017277",0.2885,NA,NA,NA
"Trey Riley","sa3007611",0.2985085,NA,NA,NA
"Trey Supak","sa828707",0.291808,NA,NA,NA
"Trey Wingenter","17793",0.295433333333333,0.311,"REZ1",0.94994640943194
"Tristan Beck","21584",0.293212117647059,0.292,"REZ1",1.00415108783239
"Tristan Garnett","sa3017473",0.292509,NA,NA,NA
"Tristan Stevens","sa3019881",0.301716,NA,NA,NA
"Tristan Stivors","sa3020325",0.293733,NA,NA,NA
"Triston McKenzie","18000",0.270226117647059,0.229,"REZ1",1.18002671461598
"Triston Polley","sa3010258",0.294454,NA,NA,NA
"Troy Bacon","sa918926",0.29391,NA,NA,NA
"Troy Melton","sa3020652",0.2884145,NA,NA,NA
"Troy Miller","sa3008453",0.2894525,NA,NA,NA
"Troy Stainbrook","sa3014806",0.294854,NA,NA,NA
"Troy Taylor","31883",0.280218,0.268,"REZ1",1.04558955223881
"Troy Watson","sa3007249",0.288295,NA,NA,NA
"Trystan Vrieling","sa3020681",0.2860435,NA,NA,NA
"Tsuyoshi Wada","13046",0.295488,NA,NA,NA
"Tucker Davidson","19871",0.304949583333333,0.35,"REZ1",0.871284523809524
"Ty Adcock","25651",0.290647083333333,0.286,"REZ1",1.01624854312354
"Ty Blach","14361",0.313522916666667,0.352,"REZ1",0.890690104166667
"Ty Buttrey","14719",0.2959135,NA,NA,NA
"Ty Cummings","sa3023365",0.301023,NA,NA,NA
"Ty Damron","sa738284",0.292149,NA,NA,NA
"Ty Johnson","sa3023410",0.29798,NA,NA,NA
"Ty Langenberg","sa3023101",0.299715,NA,NA,NA
"Ty Madden","30140",0.290932352941176,0.305,"REZ1",0.953876567020251
"Ty Madrigal","sa3014800",0.294903,NA,NA,NA
"Ty Tice","20177",0.295497,NA,NA,NA
"Ty Weatherly","sa3023130",0.296777,NA,NA,NA
"Ty Weber","sa3014788",0.292812,NA,NA,NA
"Tyler Ahearn","sa3017747",0.296175,NA,NA,NA
"Tyler Alexander","17735",0.287398,0.295,"REZ1",0.974230508474576
"Tyler Anderson","12880",0.283353529411765,0.28,"REZ1",1.0119768907563
"Tyler Baum","sa1054042",0.2907745,NA,NA,NA
"Tyler Beck","sa3010563",0.294349,NA,NA,NA
"Tyler Beede","16981",0.299405416666667,0.318,"REZ1",0.941526467505241
"Tyler Bradt","sa3022859",0.295336,NA,NA,NA
"Tyler Brown","sa3014450",0.290901,NA,NA,NA
"Tyler Bryant","sa3024995",0.295484,NA,NA,NA
"Tyler Burch","sa1172727",0.301921,NA,NA,NA
"Tyler Chatwood","4338",0.301157,NA,NA,NA
"Tyler Cleveland","sa3020840",0.282263,NA,NA,NA
"Tyler Clippard","5640",0.285665,NA,NA,NA
"Tyler Cyr","18421",0.310427142857143,0.338,"REZ1",0.918423499577346
"Tyler Danish","15126",0.304325,NA,NA,NA
"Tyler Davis","sa3024515",0.292052,NA,NA,NA
"Tyler Driver","sa3010253",0.295951,NA,NA,NA
"Tyler Duffey","13758",0.302494166666667,0.339,"REZ1",0.892313176007866
"Tyler Eckberg","sa3017365",0.298176,NA,NA,NA
"Tyler Ferguson","19481",0.282356235294118,0.263,"REZ1",1.07359785282934
"Tyler Gilbert","17964",0.294856823529412,0.289,"REZ1",1.02026582536129
"Tyler Gillies","sa3008645",0.297425,NA,NA,NA
"Tyler Glasnow","14374",0.286070235294118,0.295,"REZ1",0.9697296111665
"Tyler Gough","sa3020865",0.287643,NA,NA,NA
"Tyler Guilfoil","sa3020113",0.285401,NA,NA,NA
"Tyler Herb","sa829625",0.30141,NA,NA,NA
"Tyler Higgins","sa503722",0.294325,NA,NA,NA
"Tyler Hoffman","sa3020449",0.310955,NA,NA,NA
"Tyler Holton","26231",0.281753764705882,0.317,"REZ1",0.888813137873446
"Tyler Ivey","20237",0.296372,NA,NA,NA
"Tyler Jay","17952",0.301112363636364,0.316,"REZ1",0.952887226697353
"Tyler Kennedy","sa3023042",0.302174,NA,NA,NA
"Tyler Kinley","18297",0.303340588235294,0.303,"REZ1",1.00112405358183
"Tyler Mahle","16358",0.285589411764706,0.301,"REZ1",0.948802032440883
"Tyler Mattison","sa3018117",0.2826862,NA,NA,NA
"Tyler Matzek","10058",0.281889647058824,0.26,"REZ1",1.08419095022624
"Tyler McKay","sa3007851",0.2962225,NA,NA,NA
"Tyler Mitzel","sa3007862",0.294386,NA,NA,NA
"Tyler Morgan","sa3022862",0.291363,NA,NA,NA
"Tyler Myrick","sa3017541",0.2950785,NA,NA,NA
"Tyler Owens","sa3011201",0.291621166666667,NA,NA,NA
"Tyler Palm","sa3007270",0.29943,NA,NA,NA
"Tyler Phillips","20629",0.295468941176471,0.285,"REZ1",1.03673312693498
"Tyler Pike","sa657974",0.296939,NA,NA,NA
"Tyler Ras","sa3017718",0.298857,NA,NA,NA
"Tyler Rogers","15541",0.288348352941176,0.269,"REZ1",1.0719269626066
"Tyler Samaniego","sa3017876",0.2964145,NA,NA,NA
"Tyler Santana","sa3017542",0.297872,NA,NA,NA
"Tyler Schimpf","sa829573",0.295045,NA,NA,NA
"Tyler Schlaffer","sa3011815",0.295851,NA,NA,NA
"Tyler Schoff","sa3017545",0.291819,NA,NA,NA
"Tyler Schweitzer","sa3020712",0.293837,NA,NA,NA
"Tyler Stuart","sa3020264",0.292843333333333,NA,NA,NA
"Tyler Thomas","sa873974",0.294305,NA,NA,NA
"Tyler Thornburg","10688",0.294976,NA,NA,NA
"Tyler Thornton","sa3018229",0.2875495,NA,NA,NA
"Tyler Uberstine","sa3017643",0.305974,NA,NA,NA
"Tyler Viza","sa738610",0.298367,NA,NA,NA
"Tyler Vogel","sa3020406",0.29803,NA,NA,NA
"Tyler Webb","14974",0.292465,NA,NA,NA
"Tyler Wehrle","sa3019961",0.292765,NA,NA,NA
"Tyler Wells","20000",0.273735411764706,0.267,"REZ1",1.02522626129103
"Tyler Woessner","sa3020171",0.290775,NA,NA,NA
"Tyler Yankosky","sa1170108",0.295979,NA,NA,NA
"Tyler Zuber","20379",0.283193647058824,0.273,"REZ1",1.03733936651584
"Tylor Megill","21318",0.297779764705882,0.327,"REZ1",0.910641482280986
"Tyree Thompson","sa918618",0.292511,NA,NA,NA
"Tyrone Yulie","sa3010246",0.289121,NA,NA,NA
"Tyson Guerrero","sa3017140",0.2941835,NA,NA,NA
"Tyson Messer","sa3010114",0.293598,NA,NA,NA
"Tyson Miller","19976",0.274586941176471,0.244,"REZ1",1.12535631629701
"TzuChen Sha","sa3021551",0.29012,NA,NA,NA
"Ubaldo Soto","sa3022015",0.299662,NA,NA,NA
"Ubert Mejias","sa3021562",0.29386,NA,NA,NA
"Ulices Campos","sa3015997",0.291821,NA,NA,NA
"Valente Bellozo","23899",0.286091294117647,0.267,"REZ1",1.0715029742234
"Valentin Linarez","sa3006557",0.2965985,NA,NA,NA
"Victor Arano","15915",0.293941,NA,NA,NA
"Victor Basora","sa3016219",0.297929,NA,NA,NA
"Victor Brea","sa3019242",0.296378,NA,NA,NA
"Victor Cabreja","sa3018342",0.299571,NA,NA,NA
"Victor Castaneda","sa978399",0.285242,NA,NA,NA
"Victor Espiritu","sa3023847",0.298955,NA,NA,NA
"Victor Fransua","sa3016488",0.298962,NA,NA,NA
"Victor Garcia","sa3015930",0.298151,NA,NA,NA
"Victor Garcia","sa3023615",0.297252,NA,NA,NA
"Victor Gonzalez","16408",0.294476117647059,0.303,"REZ1",0.971868375072801
"Victor Juarez","sa3016226",0.309228,NA,NA,NA
"Victor Lizarraga","sa3015220",0.284615,NA,NA,NA
"Victor Lopez","sa3009636",0.291014,NA,NA,NA
"Victor Mederos","31533",0.297412,0.317,"REZ1",0.938208201892744
"Victor Munoz","sa3006381",0.293256,NA,NA,NA
"Victor Pena","sa3017015",0.29685,NA,NA,NA
"Victor Santos","sa3003083",0.287792,NA,NA,NA
"Victor Simeon","sa3011677",0.296011,NA,NA,NA
"Victor Soteldo","sa3017098",0.298016,NA,NA,NA
"Victor Vargas","sa3007724",0.293669,NA,NA,NA
"Victor Villanueva","sa3008137",0.298406,NA,NA,NA
"Victor Vodnik","24614",0.308895294117647,0.304,"REZ1",1.01610294117647
"Vin Timpanelli","sa3014814",0.293531,NA,NA,NA
"Vince Reilly","sa3040586",0.298949,NA,NA,NA
"Vince Sanchez","sa3019298",0.296148,NA,NA,NA
"Vince Vannelle","sa3018094",0.292342,NA,NA,NA
"Vince Velasquez","11189",0.279865733333333,0.26,"REZ1",1.07640666666667
"Vinny Nittoli","16754",0.285989636363636,0.286,"REZ1",0.999963763509218
"Vitico Valdez","sa3017472",0.3015,NA,NA,NA
"Vladimir Gutierrez","19278",0.291375416666667,0.272,"REZ1",1.0712331495098
"Wade Davis","7441",0.294642,NA,NA,NA
"Wade LeBlanc","5221",0.292962,NA,NA,NA
"Wade Miley","8779",0.310144823529412,0.397,"REZ1",0.781221217958216
"Wagner Castillo","sa3018354",0.296579,NA,NA,NA
"Walbert Urena","sa3018298",0.301657,NA,NA,NA
"Wali Pierre","sa3020968",0.297689,NA,NA,NA
"Walin Castillo","sa3019280",0.300622,NA,NA,NA
"Walker Brockhouse","sa3017105",0.300844,NA,NA,NA
"Walker Buehler","19374",0.294537411764706,0.265,"REZ1",1.11146193118757
"Walker Powell","sa3017815",0.2899025,NA,NA,NA
"Walter Ford","sa3022190",0.286043,NA,NA,NA
"Walter Pennington","27624",0.294060352941176,0.294,"REZ1",1.00020528211285
"Walvin Mena","sa3021505",0.295969,NA,NA,NA
"Wande Torres","sa3019165",0.296539,NA,NA,NA
"Wander Arias","sa3011440",0.289399,NA,NA,NA
"Wander Guante","sa3009851",0.290071,NA,NA,NA
"Wander Severino","sa3018901",0.297952,NA,NA,NA
"Wander Suero","15855",0.29750375,0.316,"REZ1",0.941467563291139
"Wander Ventura","sa3018892",0.29968,NA,NA,NA
"Wandi Montout","sa3011422",0.298565,NA,NA,NA
"Wandisson Charles","sa874818",0.29509,NA,NA,NA
"Wandy Abreu","sa3018825",0.296751,NA,NA,NA
"Wandy Peralta","14295",0.289842117647059,0.33,"REZ1",0.87830944741533
"Wanmer Ramirez","sa3018904",0.294857,NA,NA,NA
"Wardquelin Vasquez","sa3006502",0.293591,NA,NA,NA
"Waylin Santana","sa3015425",0.295815,NA,NA,NA
"WeiChieh Huang","17508",0.291241,NA,NA,NA
"Welington Quintero","sa3016047",0.297412,NA,NA,NA
"Welinton Herrera","sa3016061",0.31278,NA,NA,NA
"Wellington Aracena","sa3019265",0.294281,NA,NA,NA
"Wellington Diaz","sa3004579",0.297774,NA,NA,NA
"Wellington Guzman","sa3019185",0.296458,NA,NA,NA
"WenHui Pan","sa3020878",0.290456,NA,NA,NA
"Wenderlyn King","sa3024235",0.298536,NA,NA,NA
"Wermer Pineda","sa3018339",0.297928,NA,NA,NA
"Wes Benjamin","19243",0.286822,NA,NA,NA
"Wes Parsons","14764",0.291366666666667,0.269,"REZ1",1.08314745972739
"Wes Robertson","sa3004491",0.298165,NA,NA,NA
"Weskendry Espinoza","sa3016046",0.30477,NA,NA,NA
"Wesley Moore","sa3020796",0.2902355,NA,NA,NA
"Wesley Scott","sa3020442",0.298676,NA,NA,NA
"Whilmer Guerra","sa3021538",0.301982,NA,NA,NA
"Wifrailyn Jaquez","sa3024278",0.299337,NA,NA,NA
"Wikelman Gonzalez","sa3008687",0.2896276,NA,NA,NA
"Wil Crowe","19800",0.291381428571429,0.276,"REZ1",1.0557298136646
"Wil Jensen","sa3014786",0.2886085,NA,NA,NA
"Wilber Dotel","sa3015163",0.295711,NA,NA,NA
"Wilber Perez","sa3005219",0.289895,NA,NA,NA
"Wilfred Alvarado","sa3020990",0.295532,NA,NA,NA
"Wilfredo Cordero","sa3016529",0.29871,NA,NA,NA
"Wilfredo Pereira","sa917136",0.286632,NA,NA,NA
"Wilgenis Alvarado","sa3008708",0.300561,NA,NA,NA
"Wilian Bormie","sa3020327",0.295574,NA,NA,NA
"Wilkel Hernandez","sa918026",0.286888,NA,NA,NA
"Wilkelma Castillo","sa3008487",0.288218,NA,NA,NA
"Wilker Reyes","sa3009477",0.297737,NA,NA,NA
"Wilkerman Munoz","sa3016487",0.29893,NA,NA,NA
"Wilkin Paredes","sa3020998",0.304686,NA,NA,NA
"Wilkin Ramos","sa3006487",0.296454,NA,NA,NA
"Wilking Rodriguez","8801",0.286493,NA,NA,NA
"Will Bednar","sa3017844",0.288922,NA,NA,NA
"Will Carter","sa829689",0.298295,NA,NA,NA
"Will Childers","sa3021720",0.287598,NA,NA,NA
"Will Christophersen","sa3022493",0.29538,NA,NA,NA
"Will Dion","sa3017850",0.2922555,NA,NA,NA
"Will Ethridge","sa3011337",0.293699,NA,NA,NA
"Will Gaddis","sa829731",0.299365,NA,NA,NA
"Will Geerdes","sa3020333",0.299859,NA,NA,NA
"Will Harris","3192",0.296151,NA,NA,NA
"Will Johnston","sa3022940",0.287644,NA,NA,NA
"Will Klein","27787",0.284541882352941,0.274,"REZ1",1.03847402318592
"Will Kobos","sa3007614",0.296843,NA,NA,NA
"Will Mabrey","sa3020709",0.2957625,NA,NA,NA
"Will McAffer","sa3006757",0.295404,NA,NA,NA
"Will Rudy","sa3020893",0.290931,NA,NA,NA
"Will Sanders","sa3023508",0.297352,NA,NA,NA
"Will Schomberg","sa3023160",0.297718,NA,NA,NA
"Will Smith","8048",0.289490352941176,0.294,"REZ1",0.98466106442577
"Will Stevens","sa3023001",0.300739,NA,NA,NA
"Will Stewart","sa875247",0.304224,NA,NA,NA
"Will Varmette","sa3022881",0.29105,NA,NA,NA
"Will Vest","19769",0.295353529411765,0.305,"REZ1",0.968372227579557
"Will Warren","30182",0.292791176470588,0.29,"REZ1",1.0096247464503
"William Cuevas","13331",0.289716,NA,NA,NA
"William Fleming","sa3017314",0.296492,NA,NA,NA
"William Kempner","sa3020527",0.298924,NA,NA,NA
"William Silva","sa3020235",0.301782,NA,NA,NA
"William Woods","25075",0.291246,NA,NA,NA
"Willian Campos","sa3019399",0.296827,NA,NA,NA
"Willian Colmenares","sa3018852",0.296839,NA,NA,NA
"Willian Suarez","sa916841",0.293326,NA,NA,NA
"Williander Moreno","sa3005698",0.29472,NA,NA,NA
"Willy Taveras","sa917753",0.294096,NA,NA,NA
"Wilme Mora","sa3019835",0.299636,NA,NA,NA
"Wilmer Blanco","sa3019184",0.292745,NA,NA,NA
"Wilmer Flores","sa3015223",0.2908335,NA,NA,NA
"Wilmer Lugo","sa3024204",0.299213,NA,NA,NA
"Wilmer Ortega","sa3009788",0.295316,NA,NA,NA
