"name","playerid","new_WAR","WAR","Source","WAR_adj_rate"
"Sebastian Estiven","sa3022372",-9.99029e-05,NA,NA,NA
"Sebastian Javier","sa3016606",-0.0371916,NA,NA,NA
"Sebastian Keane","sa3020953",-9.99029e-05,NA,NA,NA
"Sem Robberse","sa3011735",0.149052655714286,NA,NA,NA
"Serafino Brito","sa3010312",-0.0157396,NA,NA,NA
"Seranthony Dominguez","19249",0.311190470588235,0.115,"REZ1",2.70600409207161
"Sergio Caruci","sa3015448",-0.0357601,NA,NA,NA
"Sergio Morillo","sa3005196",-0.0176128,NA,NA,NA
"Sergio Romo","9817",-0.00920974,NA,NA,NA
"Sergio Sanchez","sa3009735",-0.0182731,NA,NA,NA
"Sergio Umana","sa3009623",-0.016444,NA,NA,NA
"Seth Blair","sa526934",-0.0116167,NA,NA,NA
"Seth Chavez","sa3023005",-0.0199216,NA,NA,NA
"Seth Clark","sa3020630",-0.29952999,NA,NA,NA
"Seth Corry","sa3004648",-0.30470378,NA,NA,NA
"Seth Elledge","19766",-0.126684635,NA,NA,NA
"Seth Frankoff","11346",-9.99029e-05,NA,NA,NA
"Seth Halvorsen","33294",0.167620141176471,-0.171,"REZ1",-0.98023474372205
"Seth Johnson","26020",0.0865389282352941,0.534,"REZ1",0.162057918043622
"Seth Keener","sa3022949",-9.99029e-05,NA,NA,NA
"Seth Keller","sa3020397",-0.0264341,NA,NA,NA
"Seth Lonsway","sa3017857",-0.11135395145,NA,NA,NA
"Seth Lugo","12447",2.55566823529412,2.125,"REZ1",1.20266740484429
"Seth Martinez","21045",0.00720971058823529,-0.097,"REZ1",-0.0743269132807762
"Seth Mayberry","sa3010244",-0.00401582,NA,NA,NA
"Seth Nightingale","sa3020877",-0.022374,NA,NA,NA
"Seth Nordlin","sa3004215",-9.99029e-05,NA,NA,NA
"Seth Shuman","sa3011187",0.20052454855,NA,NA,NA
"Seunghwan Oh","18719",-0.00505901,NA,NA,NA
"Shaddon Peavyhouse","sa3020802",-9.99029e-05,NA,NA,NA
"Shane Baz","22264",1.21062470588235,0.888,"REZ1",1.36331611022787
"Shane Bieber","19427",1.37061882352941,0.538,"REZ1",2.54761863109556
"Shane Connolly","sa3017320",-0.0215535,NA,NA,NA
"Shane Davis","sa3015007",-9.99029e-05,NA,NA,NA
"Shane Drohan","sa3014447",0.165332005,NA,NA,NA
"Shane Gray","sa3020662",-0.01463,NA,NA,NA
"Shane Greene","10756",-0.1475125625,-0.391,"REZ1",0.377269980818414
"Shane Gustafson","sa3019610",-0.0207227,NA,NA,NA
"Shane Marshall","sa3023405",-0.0234136,NA,NA,NA
"Shane McCarthy","sa915740",-0.00318302,NA,NA,NA
"Shane McClanahan","21483",2.27297764705882,0.374,"REZ1",6.07748033972947
"Shane Murphy","sa3020389",0.09009454855,NA,NA,NA
"Shane Panzini","sa3018257",-9.99029e-05,NA,NA,NA
"Shane Rademacher","sa3023258",-9.99029e-05,NA,NA,NA
"Shane Smith","sa3020469",0.2103751,NA,NA,NA
"Shane Telfer","sa3022736",-0.0196551,NA,NA,NA
"Shaun Anderson","19453",0.1399677,-0.072,"REZ1",-1.94399583333333
"Shawn Armstrong","12857",0.418732,0.678,"REZ1",0.617598820058997
"Shawn Dubin","24977",0.0165043647058824,-0.474,"REZ1",-0.0348193348225366
"Shawn Morimando","13606",-0.00456043,NA,NA,NA
"Shawn Rapp","sa3020743",-0.0128573,NA,NA,NA
"Shawn Semple","sa3004661",-9.99029e-05,NA,NA,NA
"Shawndrick Oduber","sa3021483",-0.0296771,NA,NA,NA
"Shay Schanaman","sa3022933",-0.0126428,NA,NA,NA
"Shea Barry","sa1170345",-9.99029e-05,NA,NA,NA
"Shea Spitzbarth","18475",-0.0134422,NA,NA,NA
"Shelby Lackey","sa3006771",-0.00777487,NA,NA,NA
"Shelby Miller","10197",0.0191941647058824,0.097,"REZ1",0.197877986658581
"Sheldon Reed","sa3017382",-0.19813585,NA,NA,NA
"Shelton Perkins","sa1169965",-0.00578959,NA,NA,NA
"Shinnosuke Ogasawara","sa3058454",0.328985,NA,NA,NA
"Shintaro Fujinami","31839",0.0630484146666667,0.258,"REZ1",0.244373700258398
"Shohei Ohtani","19755",2.05352142857143,NA,NA,NA
"Shohei Tomioka","sa3014808",-0.235263465,NA,NA,NA
"Shota Imanaga","33829",2.61020352941176,2.063,"REZ1",1.26524649995723
"Shun Yamaguchi","27460",0.000821472,NA,NA,NA
"Silvano Hechavarria","sa3024856",-9.99029e-05,NA,NA,NA
"Silvino Bracho","15051",0.178846992857143,0.638,"REZ1",0.280324440214957
"Simeon Woods Richardson","24494",1.12422905882353,0.744,"REZ1",1.51106056293485
"Simon Leandro","sa3022240",-9.99029e-05,NA,NA,NA
"Simon Miller","sa3023311",-0.0114954,NA,NA,NA
"Simon Pacheco","sa3016222",-0.0321511,NA,NA,NA
"Sixto Sanchez","19680",0.171623326745455,0.341,"REZ1",0.503294213329779
"Skylar Arias","sa918539",-0.00399542,NA,NA,NA
"Skylar Hales","sa3022739",-0.094424755,NA,NA,NA
"Skylar Szynski","sa917964",-0.0279528,NA,NA,NA
"Slade Cecconi","27500",0.527010352941176,0.858,"REZ1",0.614231180584122
"Smil Guzman","sa3019249",-9.99029e-05,NA,NA,NA
"Snarlyn Evangelista","sa3021013",-0.0333048,NA,NA,NA
"Soenni Martinez","sa3009605",-0.0193975,NA,NA,NA
"Solomon Bates","sa3006951",-0.00500273,NA,NA,NA
"Sonny Gray","12768",3.11144470588235,1.812,"REZ1",1.71713283989092
"Spencer Arrighetti","29921",1.70956705882353,2.966,"REZ1",0.576388084566261
"Spencer Bengard","sa3023092",-9.99029e-05,NA,NA,NA
"Spencer Bivens","30226",0.0184256823529412,0.335,"REZ1",0.0550020368744513
"Spencer Giesting","sa3020402",0.37448254855,NA,NA,NA
"Spencer Howard","23252",0.321901370833333,0.226,"REZ1",1.42434234882006
"Spencer Mraz","sa3010574",-0.0190107,NA,NA,NA
"Spencer Patton","12361",-0.0276193714285714,-0.075,"REZ1",0.368258285714286
"Spencer Schwellenbach","31846",2.93919882352941,3.402,"REZ1",0.863962029256147
"Spencer Stockton","sa3011500",-0.06484024,NA,NA,NA
"Spencer Strider","27498",2.55812941176471,0.663,"REZ1",3.85841540236004
"Spencer Turnbull","16207",0.645959764705882,0.762,"REZ1",0.84771622664814
"Spenser Watkins","17489",0.180548790458333,0.472,"REZ1",0.382518623852401
"Stanly Alcantara","sa3022151",-0.0399058,NA,NA,NA
"Starlin Savinon","sa3021735",-9.99029e-05,NA,NA,NA
"Starlyn Castillo","sa3011608",-9.99029e-05,NA,NA,NA
"Starlyn Pichardo","sa3016774",-0.0258824,NA,NA,NA
"Stefan Crichton","16058",-0.0092257,NA,NA,NA
"Stefan Raeth","sa3020487",-0.017637,NA,NA,NA
"Stephen Gonsalves","15492",-0.11037428,NA,NA,NA
"Stephen Jones","sa3009935",-0.135140395,NA,NA,NA
"Stephen Kolek","21487",0.352236235294118,0.83,"REZ1",0.424381006378455
"Stephen Nogosek","19545",0.00528530833333332,0.574,"REZ1",0.00920785423925666
"Stephen Ridings","22358",0.0026046,NA,NA,NA
"Stephen Strasburg","10131",-9.99029e-05,NA,NA,NA
"Stephen Woods Jr","sa737853",-0.00170314,NA,NA,NA
"Sterling Patick","sa3024981",-9.99029e-05,NA,NA,NA
"Sterling Sharp","19671",-0.00613415,NA,NA,NA
"Steve Cishek","6483",-0.00484252,NA,NA,NA
"Steve Hajjar","sa3018177",-0.0226104,NA,NA,NA
"Steven Brault","15291",-0.00376705,NA,NA,NA
"Steven Cruz","23165",0.109496176470588,0.437,"REZ1",0.250563332884641
"Steven Echavarria","sa3023560",-9.99029e-05,NA,NA,NA
"Steven Fuentes","sa828326",-9.99029e-05,NA,NA,NA
"Steven Fulgencio","sa3019427",-0.014747,NA,NA,NA
"Steven Jennings","sa3004812",-0.02662895,NA,NA,NA
"Steven Klimek","sa876117",-0.0062684,NA,NA,NA
"Steven Matz","13361",1.03691823529412,0.549,"REZ1",1.88873995499839
"Steven Moyers","sa920718",-9.99029e-05,NA,NA,NA
"Steven Okert","13580",-0.0671612729411765,-0.374,"REZ1",0.179575596099402
"Steven Perez","sa3008362",-0.0164055,NA,NA,NA
"Steven Sanchez","sa3016595",-0.0188413,NA,NA,NA
"Steven Wilson","20353",-0.131222296470588,-0.078,"REZ1",1.68233713423831
"Steven Zobac","sa3020875",0.46666704855,NA,NA,NA
"Stevie Branche","sa3014866",-0.193145935,NA,NA,NA
"Stevie Emanuels","sa3014698",-0.10858436,NA,NA,NA
"Stharlin Torres","sa3024080",-9.99029e-05,NA,NA,NA
"Stijn Van Der Schaaf","sa3021736",-9.99029e-05,NA,NA,NA
"Stiven Cruz","sa3015938",-0.0210506,NA,NA,NA
"Stiven Rogers","sa3024560",-9.99029e-05,NA,NA,NA
"Stiward Aquino","sa3002911",-0.0243673,NA,NA,NA
"Stu Flesland III","sa3023000",-0.0171952,NA,NA,NA
"Sulivan Ribeiro","sa3016747",-0.0392476,NA,NA,NA
"Sunayro Martina","sa3022106",-9.99029e-05,NA,NA,NA
"TJ Brock","sa3020079",-0.02224308,NA,NA,NA
"TJ Czyz","sa3020398",-0.0229348,NA,NA,NA
"TJ Fondtain","sa3023271",-0.0138858,NA,NA,NA
"TJ McFarland","3237",-0.154655976470588,-0.778,"REZ1",0.198786602147286
"TJ Nichols","sa3023039",-9.99029e-05,NA,NA,NA
"TJ Shook","sa3014915",0.13045354855,NA,NA,NA
"TJ Sikkema","sa3011191",0.04964869855,NA,NA,NA
"TJ Zeuch","19269",0.01893829855,NA,NA,NA
"Tahnaj Thomas","sa3003066",-0.0103672,NA,NA,NA
"Tai Tiedemann","sa918110",-0.0109106,NA,NA,NA
"Taijuan Walker","11836",0.222579764705882,0.795,"REZ1",0.279974546799852
"Taj Bradley","22543",2.02433647058823,2.084,"REZ1",0.971370667268827
"Tanner Andrews","sa3007850",-0.0741174,NA,NA,NA
"Tanner Banks","16990",0.530052941176471,0.707,"REZ1",0.749721274648473
"Tanner Bibee","30134",2.66613176470588,1.956,"REZ1",1.36305304944064
"Tanner Burns","sa3014451",-0.07072946,NA,NA,NA
"Tanner Cooper","sa1170930",-0.015631,NA,NA,NA
"Tanner Dodson","sa3007008",-0.15973218,NA,NA,NA
"Tanner Gordon","27669",0.153645647058824,0.215,"REZ1",0.714630916552668
"Tanner Hall","sa3023481",-9.99029e-05,NA,NA,NA
"Tanner Houck","19879",2.67373764705882,1.934,"REZ1",1.38249102743476
"Tanner Jacobson","sa3020454",-0.0168284,NA,NA,NA
"Tanner Kiest","sa738380",-0.167336915,NA,NA,NA
"Tanner Kohlhepp","sa3022238",-0.0108725,NA,NA,NA
"Tanner McDougal","sa3017471",-9.99029e-05,NA,NA,NA
"Tanner Myatt","sa3007719",-0.11300865,NA,NA,NA
"Tanner Propst","sa3015075",-0.0180706,NA,NA,NA
"Tanner Rainey","17610",-0.134818129411765,0.113,"REZ1",-1.19308079125455
"Tanner Scott","17586",1.05614188235294,0.769,"REZ1",1.37339646599862
"Tanner Shears","sa3020823",-0.0135983,NA,NA,NA
"Tanner Tully","19518",0.41332382,NA,NA,NA
"Tarik Skubal","22267",5.09071882352941,3.708,"REZ1",1.37290151659369
"Tate Kuehner","sa3023099",0.15589654855,NA,NA,NA
"Tayler Saucedo","17888",0.118389,0.252,"REZ1",0.469797619047619
"Tayler Scott","13652",0.266724152941177,0.91,"REZ1",0.293103464770524
"Taylor Broadway","sa3017205",-0.00371517,NA,NA,NA
"Taylor Clarke","17611",0.0385441943529412,0.047,"REZ1",0.82008924155194
"Taylor Cole","11964",-0.00484659,NA,NA,NA
"Taylor Dollard","sa3014982",-9.99029e-05,NA,NA,NA
"Taylor Floyd","sa3011367",-0.176130985,NA,NA,NA
"Taylor Hearn","18325",0.204697835714286,0.71,"REZ1",0.288306810865191
"Taylor Lehman","sa3007834",-0.079718875,NA,NA,NA
"Taylor Rashi","sa3011597",-0.076316605,NA,NA,NA
"Taylor Rogers","13449",0.311193529411765,0.177,"REZ1",1.7581555333998
"Taylor Widener","19266",0.04459229,NA,NA,NA
"Taylor Williams","14899",-0.00538799,NA,NA,NA
"Tayron Guerrero","11691",-0.052430965,NA,NA,NA
"Ted Stuka","sa3011238",-0.0195664,NA,NA,NA
"Teddy Stankiewicz","sa657954",-9.99029e-05,NA,NA,NA
"Tejay Antone","16233",0.0725838952941177,0.375,"REZ1",0.193557054117647
"Tekoah Roby","sa3014519",0.106661642857143,NA,NA,NA
"Teofilo Mendez","sa3008795",-0.0154498,NA,NA,NA
"Thaddeus Ward","21513",-0.0474393294117647,0.1,"REZ1",-0.474393294117647
"Theo Denlinger","sa3016908",-0.1033677,NA,NA,NA
"Theo McDowell","sa3007809",-0.00783656,NA,NA,NA
"Thomas Balboni Jr","sa3020861",-0.0138421,NA,NA,NA
"Thomas Bruss","sa3023480",-0.0196349,NA,NA,NA
"Thomas Burrows","sa874215",-0.00120481,NA,NA,NA
"Thomas Eshelman","18361",-9.99029e-05,NA,NA,NA
"Thomas Farr","sa3017720",-0.28750445145,NA,NA,NA
"Thomas Girard","sa3015011",-0.017243,NA,NA,NA
"Thomas Harrington","sa3020752",0.237104033333333,NA,NA,NA
"Thomas Hatch","19264",-0.00428776428571429,-0.019,"REZ1",0.225671804511278
"Thomas Ireland","sa3021469",-9.99029e-05,NA,NA,NA
"Thomas Jankins","sa873276",-0.00226532,NA,NA,NA
"Thomas Pannone","17281",0.644514666666667,-0.051,"REZ1",-12.6375424836601
"Thomas Ponticelli","sa3007730",-0.09436245145,NA,NA,NA
"Thomas Ruwe","sa3014874",-0.00622692,NA,NA,NA
"Thomas Schultz","sa3022936",-0.0163665,NA,NA,NA
"Thomas Szapucki","21065",0.00620392,NA,NA,NA
"Thomas White","sa3023268",-9.99029e-05,NA,NA,NA
"Thyago Vieira","14510",-0.055424705,0.079,"REZ1",-0.701578544303797
"Tim Adleman","10968",-9.99029e-05,NA,NA,NA
"Tim Brennan","sa3008630",0.05029004855,NA,NA,NA
"Tim Cate","sa3007926",0.0180831,NA,NA,NA
"Tim Elliott","sa1169632",-0.0129732,NA,NA,NA
"Tim Herrin","25139",0.464594235294118,0.122,"REZ1",3.80814946962392
"Tim Hill","16814",0.0565544178823529,0.174,"REZ1",0.325025390128465
"Tim Holdgrafer","sa3019458",-0.00308325,NA,NA,NA
"Tim Mayza","15042",0.0675300352941176,-0.022,"REZ1",-3.06954705882353
"Tim Naughton","sa3004713",-0.10105255,NA,NA,NA
"Timmy Manning","sa3023173",-0.0206882,NA,NA,NA
"Tink Hence","sa3014709",0.304449428571429,NA,NA,NA
"Tobias Myers","22191",1.41131529411765,1.415,"REZ1",0.997395967574309
"Todd Peterson","sa3011334",-0.2164477,NA,NA,NA
"Tom Cosgrove","23443",0.0452738505882353,0.231,"REZ1",0.195990695187166
"Tom Reisinger","sa3022958",-9.99029e-05,NA,NA,NA
"Tomas Cleto","sa3016009",-0.021781,NA,NA,NA
"Tomas Reyes","sa3008445",-0.0211769,NA,NA,NA
"Tommy Doyle","21281",-0.0128038929411765,-0.046,"REZ1",0.278345498721228
"Tommy Eveld","sa918150",-0.00130474,NA,NA,NA
"Tommy Henry","26285",0.129276008235294,0.134,"REZ1",0.964746330114135
"Tommy Hunter","1157",-0.100163064285714,-0.345,"REZ1",0.290327722567288
"Tommy Kahnle","11384",0.217949541176471,0.337,"REZ1",0.646734543550358
"Tommy Kane","sa3022525",-0.0156699,NA,NA,NA
"Tommy Mace","sa3018140",-0.11410045145,NA,NA,NA
"Tommy McCollum","sa3017204",-0.18795369,NA,NA,NA
"Tommy Milone","7608",-0.00378564492857143,-0.013,"REZ1",0.291203456043956
"Tommy Nance","19178",0.133807792352941,0.5,"REZ1",0.267615584705882
"Tommy Parsons","sa3007624",-9.99029e-05,NA,NA,NA
"Tommy Romero","23465",0.03384059855,NA,NA,NA
"Tommy Sommer","sa3016906",-9.99029e-05,NA,NA,NA
"Tommy Vail","sa3023413",-9.99029e-05,NA,NA,NA
"Tommy Ventimiglia","sa3019366",-0.040898,NA,NA,NA
"Tomoyuki Sugano","sa3025685",0.467980833333333,NA,NA,NA
"Tomy Sanchez","sa3016292",-0.0366177,NA,NA,NA
"Tony Dibrell","sa3004657",-9.99029e-05,NA,NA,NA
"Tony Gonsolin","19388",0.604196470588235,0.582,"REZ1",1.03813826561552
"Tony Locey","sa3011123",-0.0115512,NA,NA,NA
"Tony Santillan","19926",0.402404823529412,0.868,"REZ1",0.463600027107617
"Tony Watson","3132",-0.000178868,NA,NA,NA
"Touki Toussaint","16929",0.230039729166667,0.766,"REZ1",0.300312962358573
"Trace Bright","sa3020558",0.11617954855,NA,NA,NA
"Travis Adams","sa3017991",0.19785405,NA,NA,NA
"Travis Bergen","18581",-0.00713147,NA,NA,NA
"Travis Kuhn","sa3009928",-0.165644905,NA,NA,NA
"Travis Lakins Sr","18600",-0.101611875,NA,NA,NA
"Travis MacGregor","sa917950",-0.0043726,NA,NA,NA
"Travis Perry","sa3007488",-0.00392966,NA,NA,NA
"Travis Sthele","sa3022941",-9.99029e-05,NA,NA,NA
"Travis Sykora","sa3023557",-9.99029e-05,NA,NA,NA
"Trayson Kubo","sa3010314",-0.00754558,NA,NA,NA
"Trennor O'Donnell","sa3023531",-9.99029e-05,NA,NA,NA
"Trent Baker","sa3017504",-0.05181495145,NA,NA,NA
"Trent Fennell","sa3007811",-0.00856308,NA,NA,NA
"Trent Harris","sa3022526",-0.002632692,NA,NA,NA
"Trent Palmer","sa3014491",-0.13019695145,NA,NA,NA
"Trent Sellers","sa3023454",-9.99029e-05,NA,NA,NA
"Trent Thornton","17948",0.242256623529412,0.211,"REZ1",1.1481356565375
"Trenton Denholm","sa3018139",0.30917404855,NA,NA,NA
"Trenton Toplikar","sa3007803",-0.00592178,NA,NA,NA
"Trenton Wallace","sa3017748",0.22275354855,NA,NA,NA
"Trevin Michael","sa3020400",-0.039149415,NA,NA,NA
"Trevor Bauer","12703",-9.99029e-05,NA,NA,NA
"Trevor Bettencourt","sa918556",-0.00249785,NA,NA,NA
"Trevor Brigden","sa3011481",0.05345638,NA,NA,NA
"Trevor Cahill","6249",-9.99029e-05,NA,NA,NA
"Trevor Clifton","sa737901",-0.1088512,NA,NA,NA
"Trevor Gott","15046",0.112885782352941,0.461,"REZ1",0.244871545234146
"Trevor Harrison","sa3023629",-9.99029e-05,NA,NA,NA
"Trevor Hildenberger","17002",-0.0111019,NA,NA,NA
"Trevor Holloway","sa3014859",-0.015877,NA,NA,NA
"Trevor Kelley","18454",-0.0652300416666667,0.526,"REZ1",-0.124011486058302
"Trevor Lane","sa918196",-0.00157581,NA,NA,NA
"Trevor Martin","sa3020608",0.04368494855,NA,NA,NA
"Trevor May","6398",0.215724342857143,0.765,"REZ1",0.281992605042017
"Trevor McDonald","26448",0.169340670588235,0.366,"REZ1",0.462679427836708
"Trevor Megill","17722",0.725463294117647,0.552,"REZ1",1.31424509803922
"Trevor Richards","19309",-0.0529215816941176,-0.409,"REZ1",0.129392620279016
"Trevor Rogers","22286",0.569795058823529,0.927,"REZ1",0.614665651373818
"Trevor Stephan","19932",0.154355235294118,0.323,"REZ1",0.477879985430705
"Trevor Tietz","sa3017897",-0.019648,NA,NA,NA
"Trevor Williams","16977",0.617740117647059,0.764,"REZ1",0.80856036341238
"Trey Benton","sa3015034",-0.15218172,NA,NA,NA
"Trey Braithwaite","sa3020251",-0.00674511,NA,NA,NA
"Trey Cobb","sa918276",-0.00520205,NA,NA,NA
"Trey Cumbie","sa3006954",-0.00555509,NA,NA,NA
"Trey Dillard","sa3023309",-0.0170855,NA,NA,NA
"Trey Dombroski","sa3020833",0.13092054855,NA,NA,NA
"Trey Gibson","sa3023250",-9.99029e-05,NA,NA,NA
"Trey Jeans","sa3010265",-0.0042994,NA,NA,NA
"Trey McGough","sa1170436",0.183988413333333,NA,NA,NA
"Trey McLoughlin","sa3017277",-0.020340945,NA,NA,NA
"Trey Riley","sa3007611",-0.32984326,NA,NA,NA
"Trey Supak","sa828707",-0.06823345145,NA,NA,NA
"Trey Wingenter","17793",-0.0396534458333333,0.297,"REZ1",-0.133513285634119
"Tristan Beck","21584",0.336486129411765,0.447,"REZ1",0.752765390182919
"Tristan Garnett","sa3017473",-0.035053405,NA,NA,NA
"Tristan Stevens","sa3019881",0.13572654855,NA,NA,NA
"Tristan Stivors","sa3020325",-0.10407602,NA,NA,NA
"Triston McKenzie","18000",0.0610826588235294,0.088,"REZ1",0.694121122994652
"Triston Polley","sa3010258",-0.16293869,NA,NA,NA
"Troy Bacon","sa918926",-0.00892528,NA,NA,NA
"Troy Melton","sa3020652",0.35533854855,NA,NA,NA
"Troy Miller","sa3008453",-0.01470460145,NA,NA,NA
"Troy Stainbrook","sa3014806",-0.0177883,NA,NA,NA
"Troy Taylor","31883",0.0890075466666667,0.381,"REZ1",0.233615608048994
"Troy Watson","sa3007249",-0.07307595145,NA,NA,NA
"Trystan Vrieling","sa3020681",0.60822504855,NA,NA,NA
"Tsuyoshi Wada","13046",5.2297e-05,NA,NA,NA
"Tucker Davidson","19871",0.352875945416667,0.267,"REZ1",1.32163275436954
"Ty Adcock","25651",-0.0168355583333333,0.42,"REZ1",-0.0400846626984127
"Ty Blach","14361",-0.0379324595416667,-0.597,"REZ1",0.0635384581937465
"Ty Buttrey","14719",-0.06165636,NA,NA,NA
"Ty Cummings","sa3023365",-9.99029e-05,NA,NA,NA
"Ty Damron","sa738284",-9.99029e-05,NA,NA,NA
"Ty Johnson","sa3023410",-9.99029e-05,NA,NA,NA
"Ty Langenberg","sa3023101",-9.99029e-05,NA,NA,NA
"Ty Madden","30140",0.313375612941176,0.593,"REZ1",0.528458031941276
"Ty Madrigal","sa3014800",-0.0150095,NA,NA,NA
"Ty Tice","20177",-0.167680025,NA,NA,NA
"Ty Weatherly","sa3023130",-9.99029e-05,NA,NA,NA
"Ty Weber","sa3014788",-0.0110684,NA,NA,NA
"Tyler Ahearn","sa3017747",-0.0176082,NA,NA,NA
"Tyler Alexander","17735",0.208858741176471,0.654,"REZ1",0.319355873358518
"Tyler Anderson","12880",1.14342764705882,1.176,"REZ1",0.972302420968387
"Tyler Baum","sa1054042",-0.414627945,NA,NA,NA
"Tyler Beck","sa3010563",-0.00592781,NA,NA,NA
"Tyler Beede","16981",-0.0284620875,-0.049,"REZ1",0.580858928571429
"Tyler Bradt","sa3022859",-0.0153774,NA,NA,NA
"Tyler Brown","sa3014450",-0.00702192,NA,NA,NA
"Tyler Bryant","sa3024995",-0.014016,NA,NA,NA
"Tyler Burch","sa1172727",-0.106330515,NA,NA,NA
"Tyler Chatwood","4338",-0.00212168,NA,NA,NA
"Tyler Cleveland","sa3020840",-0.0141152,NA,NA,NA
"Tyler Clippard","5640",-0.00964093,NA,NA,NA
"Tyler Cyr","18421",0.111030442857143,0.385,"REZ1",0.288390760667903
"Tyler Danish","15126",-0.018934145,NA,NA,NA
"Tyler Davis","sa3024515",-0.00610831,NA,NA,NA
"Tyler Driver","sa3010253",-0.0119004,NA,NA,NA
"Tyler Duffey","13758",-0.089105675,-0.208,"REZ1",0.428392668269231
"Tyler Eckberg","sa3017365",-0.043318875,NA,NA,NA
"Tyler Ferguson","19481",0.215718534117647,1.015,"REZ1",0.212530575485367
"Tyler Gilbert","17964",0.0388685458823529,-0.066,"REZ1",-0.588917361853832
"Tyler Gillies","sa3008645",-0.0161881,NA,NA,NA
"Tyler Glasnow","14374",3.20736588235294,2.724,"REZ1",1.17744709337479
"Tyler Gough","sa3020865",-9.99029e-05,NA,NA,NA
"Tyler Guilfoil","sa3020113",-0.21122095145,NA,NA,NA
"Tyler Herb","sa829625",0.00499631,NA,NA,NA
"Tyler Higgins","sa503722",-0.00182817,NA,NA,NA
"Tyler Hoffman","sa3020449",-0.0262893,NA,NA,NA
"Tyler Holton","26231",0.605124352941177,0.194,"REZ1",3.11919769557307
"Tyler Ivey","20237",-9.99029e-05,NA,NA,NA
"Tyler Jay","17952",0.0700004525454545,0.266,"REZ1",0.263159596035543
"Tyler Kennedy","sa3023042",-0.0285705,NA,NA,NA
"Tyler Kinley","18297",0.159495729411765,0.411,"REZ1",0.388067468155145
"Tyler Mahle","16358",1.23513411764706,0.304,"REZ1",4.06294117647059
"Tyler Mattison","sa3018117",0.000740019,NA,NA,NA
"Tyler Matzek","10058",0.0227643647058824,0.434,"REZ1",0.0524524532393603
"Tyler McKay","sa3007851",-0.08167563,NA,NA,NA
"Tyler Mitzel","sa3007862",-0.0010537,NA,NA,NA
"Tyler Morgan","sa3022862",-0.0179408,NA,NA,NA
"Tyler Myrick","sa3017541",-0.090906315,NA,NA,NA
"Tyler Owens","sa3011201",-0.0151026166666667,NA,NA,NA
"Tyler Palm","sa3007270",-0.00712462,NA,NA,NA
"Tyler Phillips","20629",0.224134515294118,0.499,"REZ1",0.449167365318873
"Tyler Pike","sa657974",-0.00276351,NA,NA,NA
"Tyler Ras","sa3017718",-0.0157655,NA,NA,NA
"Tyler Rogers","15541",0.379650588235294,0.095,"REZ1",3.99632198142415
"Tyler Samaniego","sa3017876",-0.03991823,NA,NA,NA
"Tyler Santana","sa3017542",-0.00813525,NA,NA,NA
"Tyler Schimpf","sa829573",-0.00817166,NA,NA,NA
"Tyler Schlaffer","sa3011815",-9.99029e-05,NA,NA,NA
"Tyler Schoff","sa3017545",-0.03098745,NA,NA,NA
"Tyler Schweitzer","sa3020712",0.29967804855,NA,NA,NA
"Tyler Stuart","sa3020264",0.227980931666667,NA,NA,NA
"Tyler Thomas","sa873974",-0.07928451,NA,NA,NA
"Tyler Thornburg","10688",-0.00569764,NA,NA,NA
"Tyler Thornton","sa3018229",-0.24972104,NA,NA,NA
"Tyler Uberstine","sa3017643",-9.99029e-05,NA,NA,NA
"Tyler Viza","sa738610",0.000453829,NA,NA,NA
"Tyler Vogel","sa3020406",-0.0149806,NA,NA,NA
"Tyler Webb","14974",-0.0100625,NA,NA,NA
"Tyler Wehrle","sa3019961",-0.0178814,NA,NA,NA
"Tyler Wells","20000",0.1357227,0.162,"REZ1",0.837794444444444
"Tyler Woessner","sa3020171",-0.03477920145,NA,NA,NA
"Tyler Yankosky","sa1170108",-0.0113055,NA,NA,NA
"Tyler Zuber","20379",0.0410930352941176,0.592,"REZ1",0.0694139109697933
"Tylor Megill","21318",1.05717470588235,2.252,"REZ1",0.469438146484171
"Tyree Thompson","sa918618",-0.0093122,NA,NA,NA
"Tyrone Yulie","sa3010246",-9.99029e-05,NA,NA,NA
"Tyson Guerrero","sa3017140",0.01877914855,NA,NA,NA
"Tyson Messer","sa3010114",-0.0240689,NA,NA,NA
"Tyson Miller","19976",0.281680823529412,0.457,"REZ1",0.616369416913374
"TzuChen Sha","sa3021551",-9.99029e-05,NA,NA,NA
"Ubaldo Soto","sa3022015",-9.99029e-05,NA,NA,NA
