"name","playerid","new_FIP","FIP","Source","FIP_adj_rate"
"Sean Hunley","sa3017316",4.8789,NA,NA,NA
"Sean Kealey","sa3015134",4.47874,NA,NA,NA
"Sean Linan","sa3019270",5.9472,NA,NA,NA
"Sean Manaea","15873",4.28698705882353,4.85,"REZ1",0.883914857489388
"Sean McLaughlin","sa659266",4.55956,NA,NA,NA
"Sean Mellen","sa3011865",4.8616,NA,NA,NA
"Sean Mooney","sa3014913",4.8964,NA,NA,NA
"Sean Mullen","sa3017843",6.0396,NA,NA,NA
"Sean Newcomb","16943",4.76739090909091,4.416,"REZ1",1.07957221673254
"Sean Nolin","11341",5.04281428571429,5.998,"REZ1",0.840749297384843
"Sean Poppen","19583",4.7403,NA,NA,NA
"Sean Rackoski","sa3006964",4.52317,NA,NA,NA
"Sean ReidFoley","17034",3.81669058823529,3.383,"REZ1",1.12819704056615
"Sean Reynolds","22253",4.28616,4.166,"REZ1",1.02884301488238
"Sean Sullivan","sa3018185",4.99488,NA,NA,NA
"Sean Sullivan","sa3023162",5.000865,NA,NA,NA
"Sean Wymer","sa3007204",4.78106,NA,NA,NA
"Sebastian Estiven","sa3022372",7.08426,NA,NA,NA
"Sebastian Javier","sa3016606",7.67657,NA,NA,NA
"Sebastian Keane","sa3020953",6.08374,NA,NA,NA
"Sem Robberse","sa3011735",4.24549142857143,NA,NA,NA
"Serafino Brito","sa3010312",5.57157,NA,NA,NA
"Seranthony Dominguez","19249",3.96178117647059,4.356,"REZ1",0.909499810943661
"Sergio Caruci","sa3015448",7.54405,NA,NA,NA
"Sergio Morillo","sa3005196",5.89,NA,NA,NA
"Sergio Romo","9817",5.08316,NA,NA,NA
"Sergio Sanchez","sa3009735",6.2992,NA,NA,NA
"Sergio Umana","sa3009623",5.78498,NA,NA,NA
"Seth Blair","sa526934",5.21614,NA,NA,NA
"Seth Chavez","sa3023005",5.94116,NA,NA,NA
"Seth Clark","sa3020630",5.17872,NA,NA,NA
"Seth Corry","sa3004648",5.241355,NA,NA,NA
"Seth Elledge","19766",4.7584,NA,NA,NA
"Seth Frankoff","11346",4.99638,NA,NA,NA
"Seth Halvorsen","33294",4.32406235294118,4.256,"REZ1",1.0159920942061
"Seth Johnson","26020",4.88580117647059,4.067,"REZ1",1.20132804929201
"Seth Keener","sa3022949",5.77435,NA,NA,NA
"Seth Keller","sa3020397",6.52639,NA,NA,NA
"Seth Lonsway","sa3017857",4.950795,NA,NA,NA
"Seth Lugo","12447",3.97570705882353,4.024,"REZ1",0.987998772073442
"Seth Martinez","21045",4.59305764705882,5.724,"REZ1",0.802420972581905
"Seth Mayberry","sa3010244",4.7252,NA,NA,NA
"Seth Nightingale","sa3020877",6.31886,NA,NA,NA
"Seth Nordlin","sa3004215",5.08084,NA,NA,NA
"Seth Shuman","sa3011187",4.967525,NA,NA,NA
"Seunghwan Oh","18719",4.77259,NA,NA,NA
"Shaddon Peavyhouse","sa3020802",5.42794,NA,NA,NA
"Shane Baz","22264",4.26699176470588,3.908,"REZ1",1.09186073815401
"Shane Bieber","19427",3.57599176470588,3.454,"REZ1",1.03531898225416
"Shane Connolly","sa3017320",6.29459,NA,NA,NA
"Shane Davis","sa3015007",5.98588,NA,NA,NA
"Shane Drohan","sa3014447",4.863295,NA,NA,NA
"Shane Gray","sa3020662",5.62236,NA,NA,NA
"Shane Greene","10756",5.5839625,7.061,"REZ1",0.790817518765048
"Shane Gustafson","sa3019610",6.17036,NA,NA,NA
"Shane Marshall","sa3023405",6.27724,NA,NA,NA
"Shane McCarthy","sa915740",4.60729,NA,NA,NA
"Shane McClanahan","21483",3.80889294117647,5.263,"REZ1",0.723711370164634
"Shane Murphy","sa3020389",5.23819,NA,NA,NA
"Shane Panzini","sa3018257",5.89205,NA,NA,NA
"Shane Rademacher","sa3023258",5.30657,NA,NA,NA
"Shane Smith","sa3020469",4.31032166666667,NA,NA,NA
"Shane Telfer","sa3022736",5.87752,NA,NA,NA
"Shaun Anderson","19453",4.76305416666667,4.518,"REZ1",1.05423952338793
"Shawn Armstrong","12857",4.08450941176471,4.335,"REZ1",0.942216703982631
"Shawn Dubin","24977",4.17459176470588,4.746,"REZ1",0.879602141741653
"Shawn Morimando","13606",4.72861,NA,NA,NA
"Shawn Rapp","sa3020743",5.31798,NA,NA,NA
"Shawn Semple","sa3004661",5.32825,NA,NA,NA
"Shawndrick Oduber","sa3021483",7.03586,NA,NA,NA
"Shay Schanaman","sa3022933",5.30965,NA,NA,NA
"Shea Barry","sa1170345",6.49431,NA,NA,NA
"Shea Spitzbarth","18475",5.54471,NA,NA,NA
"Shelby Lackey","sa3006771",5.01182,NA,NA,NA
"Shelby Miller","10197",4.35478941176471,4.743,"REZ1",0.918150835286676
"Sheldon Reed","sa3017382",5.324695,NA,NA,NA
"Shelton Perkins","sa1169965",4.83619,NA,NA,NA
"Shinnosuke Ogasawara","sa3058454",4.59273,NA,NA,NA
"Shintaro Fujinami","31839",4.450272,5.093,"REZ1",0.873801688592185
"Shohei Ohtani","19755",3.76648428571429,NA,NA,NA
"Shohei Tomioka","sa3014808",4.98954,NA,NA,NA
"Shota Imanaga","33829",3.93601647058824,4.511,"REZ1",0.872537457456935
"Shun Yamaguchi","27460",4.256,NA,NA,NA
"Silvano Hechavarria","sa3024856",6.71701,NA,NA,NA
"Silvino Bracho","15051",5.67365,7.267,"REZ1",0.780741709095913
"Simeon Woods Richardson","24494",4.42610705882353,4.295,"REZ1",1.03052550845717
"Simon Leandro","sa3022240",6.40122,NA,NA,NA
"Simon Miller","sa3023311",5.66399,NA,NA,NA
"Simon Pacheco","sa3016222",7.21124,NA,NA,NA
"Sixto Sanchez","19680",4.42234727272727,4.107,"REZ1",1.07678287624234
"Skylar Arias","sa918539",4.7769,NA,NA,NA
"Skylar Hales","sa3022739",4.672195,NA,NA,NA
"Skylar Szynski","sa917964",6.8264,NA,NA,NA
"Slade Cecconi","27500",4.04383058823529,3.765,"REZ1",1.07405858917272
"Smil Guzman","sa3019249",7.03674,NA,NA,NA
"Snarlyn Evangelista","sa3021013",7.31742,NA,NA,NA
"Soenni Martinez","sa3009605",6.05072,NA,NA,NA
"Solomon Bates","sa3006951",4.44435,NA,NA,NA
"Sonny Gray","12768",3.45937647058824,3.505,"REZ1",0.986983301166401
"Spencer Arrighetti","29921",4.19497529411765,3.569,"REZ1",1.17539234915036
"Spencer Bengard","sa3023092",5.52754,NA,NA,NA
"Spencer Bivens","30226",4.32827764705882,3.869,"REZ1",1.11870706824989
"Spencer Giesting","sa3020402",4.666845,NA,NA,NA
"Spencer Howard","23252",4.08394583333333,3.429,"REZ1",1.19100199280645
"Spencer Mraz","sa3010574",6.01586,NA,NA,NA
"Spencer Patton","12361",4.73843571428571,4.183,"REZ1",1.13278405792152
"Spencer Schwellenbach","31846",3.54855764705882,3.151,"REZ1",1.12616872328112
"Spencer Stockton","sa3011500",5.201145,NA,NA,NA
"Spencer Strider","27498",3.077,3.361,"REZ1",0.915501338887236
"Spencer Turnbull","16207",4.13374705882353,3.728,"REZ1",1.10883773037112
"Spenser Watkins","17489",4.95469166666667,4.829,"REZ1",1.0260285083178
"Stanly Alcantara","sa3022151",7.92865,NA,NA,NA
"Starlin Savinon","sa3021735",7.04505,NA,NA,NA
"Starlyn Castillo","sa3011608",5.93715,NA,NA,NA
"Starlyn Pichardo","sa3016774",6.63754,NA,NA,NA
"Stefan Crichton","16058",4.97331,NA,NA,NA
"Stefan Raeth","sa3020487",5.6282,NA,NA,NA
"Stephen Gonsalves","15492",5.1584,NA,NA,NA
"Stephen Jones","sa3009935",5.01442,NA,NA,NA
"Stephen Kolek","21487",3.97877529411765,3.062,"REZ1",1.29940408037807
"Stephen Nogosek","19545",4.92762916666667,4.779,"REZ1",1.03110047429727
"Stephen Ridings","22358",4.20009,NA,NA,NA
"Stephen Strasburg","10131",5.03322,NA,NA,NA
"Stephen Woods Jr","sa737853",4.47632,NA,NA,NA
"Sterling Patick","sa3024981",6.14949,NA,NA,NA
"Sterling Sharp","19671",4.86754,NA,NA,NA
"Steve Cishek","6483",4.75259,NA,NA,NA
"Steve Hajjar","sa3018177",6.34118,NA,NA,NA
"Steven Brault","15291",4.6578,NA,NA,NA
"Steven Cruz","23165",4.21364352941176,4.068,"REZ1",1.03580224420152
"Steven Echavarria","sa3023560",6.26068,NA,NA,NA
"Steven Fuentes","sa828326",5.04769,NA,NA,NA
"Steven Fulgencio","sa3019427",5.63284,NA,NA,NA
"Steven Jennings","sa3004812",4.75897,NA,NA,NA
"Steven Klimek","sa876117",4.8785,NA,NA,NA
"Steven Matz","13361",4.17187529411765,4.536,"REZ1",0.91972559394128
"Steven Moyers","sa920718",5.11566,NA,NA,NA
"Steven Okert","13580",4.64970588235294,5.529,"REZ1",0.840966880512379
"Steven Perez","sa3008362",5.63081,NA,NA,NA
"Steven Sanchez","sa3016595",5.7328,NA,NA,NA
"Steven Wilson","20353",5.11416705882353,4.946,"REZ1",1.0340006184439
"Steven Zobac","sa3020875",4.6522,NA,NA,NA
"Stevie Branche","sa3014866",5.5754,NA,NA,NA
"Stevie Emanuels","sa3014698",4.89897,NA,NA,NA
"Stharlin Torres","sa3024080",6.88592,NA,NA,NA
"Stijn Van Der Schaaf","sa3021736",7.22661,NA,NA,NA
"Stiven Cruz","sa3015938",6.23191,NA,NA,NA
"Stiven Rogers","sa3024560",7.21259,NA,NA,NA
"Stiward Aquino","sa3002911",6.4997,NA,NA,NA
"Stu Flesland III","sa3023000",6.19668,NA,NA,NA
"Sulivan Ribeiro","sa3016747",7.86741,NA,NA,NA
"Sunayro Martina","sa3022106",7.20446,NA,NA,NA
"TJ Brock","sa3020079",4.310845,NA,NA,NA
"TJ Czyz","sa3020398",6.37058,NA,NA,NA
"TJ Fondtain","sa3023271",5.41308,NA,NA,NA
"TJ McFarland","3237",4.34101529411765,4.616,"REZ1",0.940427923335712
"TJ Nichols","sa3023039",5.82159,NA,NA,NA
"TJ Shook","sa3014915",4.770055,NA,NA,NA
"TJ Sikkema","sa3011191",5.231135,NA,NA,NA
"TJ Zeuch","19269",5.341875,NA,NA,NA
"Tahnaj Thomas","sa3003066",5.24286,NA,NA,NA
"Tai Tiedemann","sa918110",5.29031,NA,NA,NA
"Taijuan Walker","11836",4.98151647058824,5.185,"REZ1",0.960755346304385
"Taj Bradley","22543",3.99414,3.739,"REZ1",1.06823749665686
"Tanner Andrews","sa3007850",4.32747,NA,NA,NA
"Tanner Banks","16990",3.72388588235294,3.544,"REZ1",1.05075786748108
"Tanner Bibee","30134",3.84838117647059,4.237,"REZ1",0.908279720668064
"Tanner Burns","sa3014451",4.89877,NA,NA,NA
"Tanner Cooper","sa1170930",5.71205,NA,NA,NA
"Tanner Dodson","sa3007008",5.083066,NA,NA,NA
"Tanner Gordon","27669",4.78661647058824,4.764,"REZ1",1.00474736998074
"Tanner Hall","sa3023481",5.32894,NA,NA,NA
"Tanner Houck","19879",3.75995294117647,3.846,"REZ1",0.977626869780673
"Tanner Jacobson","sa3020454",5.72662,NA,NA,NA
"Tanner Kiest","sa738380",4.900055,NA,NA,NA
"Tanner Kohlhepp","sa3022238",5.1581,NA,NA,NA
"Tanner McDougal","sa3017471",5.87044,NA,NA,NA
"Tanner Myatt","sa3007719",4.94613,NA,NA,NA
"Tanner Propst","sa3015075",5.93119,NA,NA,NA
"Tanner Rainey","17610",4.93672470588235,4.577,"REZ1",1.07859399298282
"Tanner Scott","17586",3.25272705882353,3.434,"REZ1",0.947212306005687
"Tanner Shears","sa3020823",5.55694,NA,NA,NA
"Tanner Tully","19518",4.61824,NA,NA,NA
"Tarik Skubal","22267",2.82103882352941,2.926,"REZ1",0.964128101001166
"Tate Kuehner","sa3023099",4.936035,NA,NA,NA
"Tayler Saucedo","17888",4.10057294117647,4.29,"REZ1",0.955844508432744
"Tayler Scott","13652",3.99527529411765,3.114,"REZ1",1.28300426914504
"Taylor Broadway","sa3017205",4.75206,NA,NA,NA
"Taylor Clarke","17611",4.45736470588235,4.572,"REZ1",0.974926663578817
"Taylor Cole","11964",4.85242,NA,NA,NA
"Taylor Dollard","sa3014982",4.69007,NA,NA,NA
"Taylor Floyd","sa3011367",4.828145,NA,NA,NA
"Taylor Hearn","18325",4.13705,4.223,"REZ1",0.97964717025811
"Taylor Lehman","sa3007834",4.849115,NA,NA,NA
"Taylor Rashi","sa3011597",4.55265,NA,NA,NA
"Taylor Rogers","13449",4.07515882352941,3.714,"REZ1",1.09724254806931
"Taylor Widener","19266",4.744485,NA,NA,NA
"Taylor Williams","14899",4.79469,NA,NA,NA
"Tayron Guerrero","11691",4.921375,NA,NA,NA
"Ted Stuka","sa3011238",6.06596,NA,NA,NA
"Teddy Stankiewicz","sa657954",5.8103,NA,NA,NA
"Tejay Antone","16233",4.63083294117647,4.653,"REZ1",0.995235964147103
"Tekoah Roby","sa3014519",4.62379142857143,NA,NA,NA
"Teofilo Mendez","sa3008795",5.51156,NA,NA,NA
"Thaddeus Ward","21513",5.07345529411765,5.078,"REZ1",0.999105020503672
"Theo Denlinger","sa3016908",4.80421,NA,NA,NA
"Theo McDowell","sa3007809",5.01729,NA,NA,NA
"Thomas Balboni Jr","sa3020861",5.6593,NA,NA,NA
"Thomas Bruss","sa3023480",5.9315,NA,NA,NA
"Thomas Burrows","sa874215",4.43349,NA,NA,NA
"Thomas Eshelman","18361",5.31255,NA,NA,NA
"Thomas Farr","sa3017720",6.212715,NA,NA,NA
"Thomas Girard","sa3015011",5.85676,NA,NA,NA
"Thomas Harrington","sa3020752",4.50674166666667,NA,NA,NA
"Thomas Hatch","19264",4.27402857142857,4.387,"REZ1",0.974248591618093
"Thomas Ireland","sa3021469",5.7575,NA,NA,NA
"Thomas Jankins","sa873276",4.5468,NA,NA,NA
"Thomas Pannone","17281",4.2500375,5.071,"REZ1",0.838106389272333
"Thomas Ponticelli","sa3007730",5.62939,NA,NA,NA
"Thomas Ruwe","sa3014874",4.87484,NA,NA,NA
"Thomas Schultz","sa3022936",5.87528,NA,NA,NA
"Thomas Szapucki","21065",3.68027,NA,NA,NA
"Thomas White","sa3023268",5.11248,NA,NA,NA
"Thyago Vieira","14510",4.35574166666667,4.324,"REZ1",1.00734081097749
"Tim Adleman","10968",4.67547,NA,NA,NA
"Tim Brennan","sa3008630",5.107355,NA,NA,NA
"Tim Cate","sa3007926",4.680455,NA,NA,NA
"Tim Elliott","sa1169632",5.47421,NA,NA,NA
"Tim Herrin","25139",3.62033411764706,4.131,"REZ1",0.876382018312045
"Tim Hill","16814",4.34663058823529,4.565,"REZ1",0.952164422395464
"Tim Holdgrafer","sa3019458",4.59851,NA,NA,NA
"Tim Mayza","15042",4.10090823529412,4.003,"REZ1",1.02445871478744
"Tim Naughton","sa3004713",4.619085,NA,NA,NA
"Timmy Manning","sa3023173",5.77971,NA,NA,NA
"Tink Hence","sa3014709",4.24185142857143,NA,NA,NA
"Tobias Myers","22191",4.41109529411765,4.692,"REZ1",0.940131136853718
"Todd Peterson","sa3011334",5.411685,NA,NA,NA
"Tom Cosgrove","23443",4.38744588235294,4.325,"REZ1",1.01443835430126
"Tom Reisinger","sa3022958",6.58115,NA,NA,NA
"Tomas Cleto","sa3016009",6.26606,NA,NA,NA
"Tomas Reyes","sa3008445",6.21141,NA,NA,NA
"Tommy Doyle","21281",4.69053529411765,4.977,"REZ1",0.942442293373045
"Tommy Eveld","sa918150",4.44226,NA,NA,NA
"Tommy Henry","26285",4.27396352941177,3.712,"REZ1",1.15139103701826
"Tommy Hunter","1157",4.98296428571429,6.132,"REZ1",0.812616484950144
"Tommy Kahnle","11384",4.02468117647059,4.482,"REZ1",0.897965456597632
"Tommy Kane","sa3022525",5.34799,NA,NA,NA
"Tommy Mace","sa3018140",5.43497,NA,NA,NA
"Tommy McCollum","sa3017204",5.198075,NA,NA,NA
"Tommy Milone","7608",5.60045714285714,6.37,"REZ1",0.879192644090603
"Tommy Nance","19178",4.18466,4.073,"REZ1",1.02741468205254
"Tommy Parsons","sa3007624",5.70055,NA,NA,NA
"Tommy Romero","23465",5.09195,NA,NA,NA
"Tommy Sommer","sa3016906",5.29351,NA,NA,NA
"Tommy Vail","sa3023413",5.51425,NA,NA,NA
"Tommy Ventimiglia","sa3019366",8.02016,NA,NA,NA
"Tomoyuki Sugano","sa3025685",4.89142333333333,NA,NA,NA
"Tomy Sanchez","sa3016292",7.6234,NA,NA,NA
"Tony Dibrell","sa3004657",5.31422,NA,NA,NA
"Tony Gonsolin","19388",4.75833529411765,5.558,"REZ1",0.856123658531423
"Tony Locey","sa3011123",5.34737,NA,NA,NA
"Tony Santillan","19926",4.10347647058824,3.736,"REZ1",1.09836093966495
"Tony Watson","3132",4.34356,NA,NA,NA
"Touki Toussaint","16929",4.749475,5.309,"REZ1",0.894608212469392
"Trace Bright","sa3020558",5.12698,NA,NA,NA
"Travis Adams","sa3017991",4.4732,NA,NA,NA
"Travis Bergen","18581",4.95485,NA,NA,NA
"Travis Kuhn","sa3009928",4.6251,NA,NA,NA
"Travis Lakins Sr","18600",4.96461,NA,NA,NA
"Travis MacGregor","sa917950",4.718055,NA,NA,NA
"Travis Perry","sa3007488",4.67212,NA,NA,NA
"Travis Sthele","sa3022941",6.21076,NA,NA,NA
"Travis Sykora","sa3023557",5.23568,NA,NA,NA
"Trayson Kubo","sa3010314",4.99151,NA,NA,NA
"Trennor O'Donnell","sa3023531",5.86277,NA,NA,NA
"Trent Baker","sa3017504",5.386475,NA,NA,NA
"Trent Fennell","sa3007811",5.0817,NA,NA,NA
"Trent Harris","sa3022526",4.215142,NA,NA,NA
"Trent Palmer","sa3014491",5.451315,NA,NA,NA
"Trent Sellers","sa3023454",4.76896,NA,NA,NA
"Trent Thornton","17948",3.93017529411765,3.996,"REZ1",0.983527350880292
"Trenton Denholm","sa3018139",4.87696,NA,NA,NA
"Trenton Toplikar","sa3007803",4.84877,NA,NA,NA
"Trenton Wallace","sa3017748",4.890605,NA,NA,NA
"Trevin Michael","sa3020400",4.52591,NA,NA,NA
"Trevor Bauer","12703",4.38911,NA,NA,NA
"Trevor Bettencourt","sa918556",4.54704,NA,NA,NA
"Trevor Brigden","sa3011481",4.322935,NA,NA,NA
"Trevor Cahill","6249",4.95034,NA,NA,NA
"Trevor Clifton","sa737901",4.867015,NA,NA,NA
"Trevor Gott","15046",4.07580235294118,4.407,"REZ1",0.924847368491304
"Trevor Harrison","sa3023629",6.05229,NA,NA,NA
"Trevor Hildenberger","17002",5.30735,NA,NA,NA
"Trevor Holloway","sa3014859",5.7341,NA,NA,NA
"Trevor Kelley","18454",4.83657916666667,3.729,"REZ1",1.29701774380978
"Trevor Lane","sa918196",4.46605,NA,NA,NA
"Trevor Martin","sa3020608",5.095465,NA,NA,NA
"Trevor May","6398",4.73448571428572,4.878,"REZ1",0.970579277221344
"Trevor McDonald","26448",4.04989294117647,3.805,"REZ1",1.06436082553915
"Trevor Megill","17722",3.49237176470588,3.441,"REZ1",1.01492931261432
"Trevor Richards","19309",4.45912823529412,5.181,"REZ1",0.86066941426252
"Trevor Rogers","22286",4.23901294117647,3.905,"REZ1",1.08553468404007
"Trevor Stephan","19932",3.93207647058824,4.124,"REZ1",0.953461801791522
"Trevor Tietz","sa3017897",6.07332,NA,NA,NA
"Trevor Williams","16977",4.62439882352941,4.561,"REZ1",1.01390020248398
"Trey Benton","sa3015034",4.86044,NA,NA,NA
"Trey Braithwaite","sa3020251",5.21666,NA,NA,NA
"Trey Cobb","sa918276",4.78431,NA,NA,NA
"Trey Cumbie","sa3006954",4.81638,NA,NA,NA
"Trey Dillard","sa3023309",6.05158,NA,NA,NA
"Trey Dombroski","sa3020833",4.900215,NA,NA,NA
"Trey Gibson","sa3023250",5.1437,NA,NA,NA
"Trey Jeans","sa3010265",4.7056,NA,NA,NA
"Trey McGough","sa1170436",4.21322333333333,NA,NA,NA
"Trey McLoughlin","sa3017277",4.44662,NA,NA,NA
"Trey Riley","sa3007611",5.38835,NA,NA,NA
"Trey Supak","sa828707",5.104805,NA,NA,NA
"Trey Wingenter","17793",4.30295833333333,4.453,"REZ1",0.966305486937645
"Tristan Beck","21584",4.02714,3.999,"REZ1",1.0070367591898
"Tristan Garnett","sa3017473",4.654335,NA,NA,NA
"Tristan Stevens","sa3019881",4.803305,NA,NA,NA
"Tristan Stivors","sa3020325",5.03387,NA,NA,NA
"Triston McKenzie","18000",5.45524470588235,7.012,"REZ1",0.777986980302674
"Triston Polley","sa3010258",5.060075,NA,NA,NA
"Troy Bacon","sa918926",4.98666,NA,NA,NA
"Troy Melton","sa3020652",4.50738,NA,NA,NA
"Troy Miller","sa3008453",5.12433,NA,NA,NA
"Troy Stainbrook","sa3014806",5.90579,NA,NA,NA
"Troy Taylor","31883",4.11342666666667,3.787,"REZ1",1.08619663761993
"Troy Watson","sa3007249",5.14609,NA,NA,NA
"Trystan Vrieling","sa3020681",4.90892,NA,NA,NA
"Tsuyoshi Wada","13046",4.32331,NA,NA,NA
"Tucker Davidson","19871",4.13795416666667,3.315,"REZ1",1.24825163398693
"Ty Adcock","25651",4.70372083333333,5.28,"REZ1",0.890856218434343
"Ty Blach","14361",5.17501666666667,5.941,"REZ1",0.871068282556248
"Ty Buttrey","14719",4.691975,NA,NA,NA
"Ty Cummings","sa3023365",5.33376,NA,NA,NA
"Ty Damron","sa738284",5.09552,NA,NA,NA
"Ty Johnson","sa3023410",5.12152,NA,NA,NA
"Ty Langenberg","sa3023101",5.33614,NA,NA,NA
"Ty Madden","30140",4.23600941176471,4.622,"REZ1",0.916488405833991
"Ty Madrigal","sa3014800",5.91151,NA,NA,NA
"Ty Tice","20177",4.87879,NA,NA,NA
"Ty Weatherly","sa3023130",5.78005,NA,NA,NA
"Ty Weber","sa3014788",4.95957,NA,NA,NA
"Tyler Ahearn","sa3017747",5.88959,NA,NA,NA
"Tyler Alexander","17735",4.40001764705882,3.508,"REZ1",1.25428097122543
"Tyler Anderson","12880",5.09979411764706,6.347,"REZ1",0.803496788663472
"Tyler Baum","sa1054042",5.34231,NA,NA,NA
"Tyler Beck","sa3010563",4.8493,NA,NA,NA
"Tyler Beede","16981",4.86324583333333,5.395,"REZ1",0.901435742971888
"Tyler Bradt","sa3022859",5.59864,NA,NA,NA
"Tyler Brown","sa3014450",4.92194,NA,NA,NA
"Tyler Bryant","sa3024995",5.59547,NA,NA,NA
"Tyler Burch","sa1172727",5.3326,NA,NA,NA
"Tyler Chatwood","4338",4.51308,NA,NA,NA
"Tyler Cleveland","sa3020840",5.32515,NA,NA,NA
"Tyler Clippard","5640",5.26884,NA,NA,NA
"Tyler Cyr","18421",4.54035714285714,5.387,"REZ1",0.842835927762603
"Tyler Danish","15126",5.250965,NA,NA,NA
"Tyler Davis","sa3024515",5.09035,NA,NA,NA
"Tyler Driver","sa3010253",5.37849,NA,NA,NA
"Tyler Duffey","13758",4.47379166666667,3.937,"REZ1",1.13634535602405
"Tyler Eckberg","sa3017365",4.718785,NA,NA,NA
"Tyler Ferguson","19481",4.16133764705882,3.734,"REZ1",1.11444500456851
"Tyler Gilbert","17964",4.41490470588235,4.351,"REZ1",1.01468736057972
"Tyler Gillies","sa3008645",5.76201,NA,NA,NA
"Tyler Glasnow","14374",3.01166823529412,2.239,"REZ1",1.34509523684418
"Tyler Gough","sa3020865",5.99239,NA,NA,NA
"Tyler Guilfoil","sa3020113",5.585465,NA,NA,NA
"Tyler Herb","sa829625",3.89201,NA,NA,NA
"Tyler Higgins","sa503722",4.4882,NA,NA,NA
"Tyler Hoffman","sa3020449",7.06081,NA,NA,NA
"Tyler Holton","26231",3.72810941176471,4.258,"REZ1",0.875554112673721
"Tyler Ivey","20237",4.99015,NA,NA,NA
"Tyler Jay","17952",4.15257272727273,3.653,"REZ1",1.13675683746858
"Tyler Kennedy","sa3023042",6.91572,NA,NA,NA
"Tyler Kinley","18297",4.80020352941176,6.373,"REZ1",0.753209403642204
"Tyler Mahle","16358",4.31141764705882,4.444,"REZ1",0.970165987186954
"Tyler Mattison","sa3018117",4.279208,NA,NA,NA
"Tyler Matzek","10058",4.58025058823529,4.73,"REZ1",0.968340504912324
"Tyler McKay","sa3007851",4.72622,NA,NA,NA
"Tyler Mitzel","sa3007862",4.42024,NA,NA,NA
"Tyler Morgan","sa3022862",5.96041,NA,NA,NA
"Tyler Myrick","sa3017541",4.43092,NA,NA,NA
"Tyler Owens","sa3011201",4.51848666666667,NA,NA,NA
"Tyler Palm","sa3007270",4.93361,NA,NA,NA
"Tyler Phillips","20629",4.61384117647059,4.946,"REZ1",0.932842939035703
"Tyler Pike","sa657974",4.57039,NA,NA,NA
"Tyler Ras","sa3017718",5.7241,NA,NA,NA
"Tyler Rogers","15541",4.17587411764706,6.074,"REZ1",0.687499854732805
"Tyler Samaniego","sa3017876",4.52353,NA,NA,NA
"Tyler Santana","sa3017542",4.93667,NA,NA,NA
"Tyler Schimpf","sa829573",5.04699,NA,NA,NA
"Tyler Schlaffer","sa3011815",5.94429,NA,NA,NA
"Tyler Schoff","sa3017545",4.540775,NA,NA,NA
"Tyler Schweitzer","sa3020712",4.98588,NA,NA,NA
"Tyler Stuart","sa3020264",4.20782333333333,NA,NA,NA
"Tyler Thomas","sa873974",4.908285,NA,NA,NA
"Tyler Thornburg","10688",4.82807,NA,NA,NA
"Tyler Thornton","sa3018229",5.24038,NA,NA,NA
"Tyler Uberstine","sa3017643",5.53492,NA,NA,NA
"Tyler Viza","sa738610",4.26795,NA,NA,NA
"Tyler Vogel","sa3020406",5.28946,NA,NA,NA
"Tyler Webb","14974",5.21486,NA,NA,NA
"Tyler Wehrle","sa3019961",5.91417,NA,NA,NA
"Tyler Wells","20000",4.36977058823529,4.568,"REZ1",0.956604769753786
"Tyler Woessner","sa3020171",5.23488,NA,NA,NA
"Tyler Yankosky","sa1170108",5.41949,NA,NA,NA
"Tyler Zuber","20379",4.72439176470588,4.71,"REZ1",1.00305557637068
"Tylor Megill","21318",3.85235294117647,3.351,"REZ1",1.14961293380378
"Tyree Thompson","sa918618",5.14909,NA,NA,NA
"Tyrone Yulie","sa3010246",6.22258,NA,NA,NA
"Tyson Guerrero","sa3017140",5.14357,NA,NA,NA
"Tyson Messer","sa3010114",6.75778,NA,NA,NA
"Tyson Miller","19976",4.17829411764706,4.783,"REZ1",0.873571841448267
"TzuChen Sha","sa3021551",6.44546,NA,NA,NA
"Ubaldo Soto","sa3022015",6.64572,NA,NA,NA
"Ubert Mejias","sa3021562",5.67746,NA,NA,NA
"Ulices Campos","sa3015997",5.96676,NA,NA,NA
"Valente Bellozo","23899",4.96726588235294,4.751,"REZ1",1.04552007626877
"Valentin Linarez","sa3006557",5.06414,NA,NA,NA
"Victor Arano","15915",4.07586,NA,NA,NA
"Victor Basora","sa3016219",7.26072,NA,NA,NA
"Victor Brea","sa3019242",7.67292,NA,NA,NA
"Victor Cabreja","sa3018342",7.00384,NA,NA,NA
"Victor Castaneda","sa978399",4.83555,NA,NA,NA
"Victor Espiritu","sa3023847",7.01536,NA,NA,NA
"Victor Fransua","sa3016488",7.30945,NA,NA,NA
"Victor Garcia","sa3015930",7.75262,NA,NA,NA
"Victor Garcia","sa3023615",6.4319,NA,NA,NA
