"name","playerid","new_W","W","Source","W_adj_rate"
"Ryan Harvey","sa3021724",0.0372,NA,NA,NA
"Ryan Hawks","sa3022999",0.0445,NA,NA,NA
"Ryan Helsley","18138",4.34790705882353,1.721,"REZ1",2.52638411320368
"Ryan Hendrix","19535",0.0474,NA,NA,NA
"Ryan Hennen","sa3018277",1.5236,NA,NA,NA
"Ryan Jennings","sa3020634",1.02625,NA,NA,NA
"Ryan Jensen","sa3011496",2.024,NA,NA,NA
"Ryan Langford","sa3020880",0.5224,NA,NA,NA
"Ryan Lillie","sa3004740",0.0461,NA,NA,NA
"Ryan Lobus","sa3022744",3.0281,NA,NA,NA
"Ryan Long","sa3017616",1.52335,NA,NA,NA
"Ryan Loutos","29521",1.70375952941176,0.318,"REZ1",5.35773436921939
"Ryan Meisinger","18105",0.0462,NA,NA,NA
"Ryan Middendorf","sa3019506",1.0233,NA,NA,NA
"Ryan Miller","22187",1.23266872727273,1.691,"REZ1",0.728958443094457
"Ryan Murphy","sa3014871",1.52515,NA,NA,NA
"Ryan Nutof","sa915630",0.0464,NA,NA,NA
"Ryan Och","sa3017146",1.5249,NA,NA,NA
"Ryan Olson","sa918258",0.046,NA,NA,NA
"Ryan Pepiot","26221",8.91822823529412,5.246,"REZ1",1.70000538225202
"Ryan Pressly","7005",3.16425294117647,3.573,"REZ1",0.885601159019443
"Ryan Ramsey","sa3020605",0.0475,NA,NA,NA
"Ryan Rolison","sa3008244",1.02165,NA,NA,NA
"Ryan Sherriff","12249",0.253642857142857,0.77,"REZ1",0.329406307977737
"Ryan Shreve","sa3010555",2.02325,NA,NA,NA
"Ryan Smith","sa1159711",0.047,NA,NA,NA
"Ryan Sublette","sa3017781",1.52295,NA,NA,NA
"Ryan Tepera","10291",0.725,2.418,"REZ1",0.299834574028122
"Ryan Thompson","16647",4.21206588235294,3.323,"REZ1",1.26754916712397
"Ryan Vanderhei","sa3023671",0.0411,NA,NA,NA
"Ryan Walker","20423",4.85001411764706,4.149,"REZ1",1.16895977769271
"Ryan Watson","sa3015070",0.0484,NA,NA,NA
"Ryan Watson","sa3023682",1.52395,NA,NA,NA
"Ryan Weathers","23796",6.55460941176471,5.88,"REZ1",1.11472949179672
"Ryan Webb","sa3018280",1.52445,NA,NA,NA
"Ryan Weber","10160",-0.477214285714286,-1.788,"REZ1",0.26689837008629
"Ryan Weiss","sa3007778",0.046,NA,NA,NA
"Ryan Yarbrough","16502",2.09435176470588,3.732,"REZ1",0.561187503940483
"Ryan Zeferjahn","25420",2.74082352941176,4.44,"REZ1",0.617302596714361
"Ryder Ryan","19891",0.311926545454545,-0.733,"REZ1",-0.425547810988466
"Rylan Kaufman","sa3008588",0.0475,NA,NA,NA
"Ryley Widell","sa3005099",0.047,NA,NA,NA
"Ryne Harper","12680",0.0449,NA,NA,NA
"Ryne Moore","sa3017725",0.0462,NA,NA,NA
"Ryne Nelson","26253",6.20549294117647,9.772,"REZ1",0.635027930943151
"Ryne Stanek","15947",3.92551764705882,5.214,"REZ1",0.752880254518378
"Sabier Marte","sa3019431",0.0387,NA,NA,NA
"Sadiel Baro","sa3019136",0.04,NA,NA,NA
"Sadrac Franco","sa3005073",0.0409,NA,NA,NA
"Sal Romano","13690",0.52235,NA,NA,NA
"Sam Aldegheri","26443",1.98577105882353,3.427,"REZ1",0.579448806193035
"Sam Armstrong","sa3023046",2.02535,NA,NA,NA
"Sam Bachman","29754",1.91806,1.847,"REZ1",1.03847319978343
"Sam Benschoter","sa3017639",1.5234,NA,NA,NA
"Sam Carlson","sa3005015",1.52455,NA,NA,NA
"Sam Clay","16279",0.0514,NA,NA,NA
"Sam Coonrod","17264",0.756571428571428,2.53,"REZ1",0.299040090344438
"Sam Delaplane","sa3004222",0.0461,NA,NA,NA
"Sam Freeman","6832",0.0473,NA,NA,NA
"Sam Gardner","sa3021721",1.024,NA,NA,NA
"Sam Gaviglio","12778",0.0477,NA,NA,NA
"Sam Hentges","18548",1.81255036363636,3.713,"REZ1",0.48816330827804
"Sam Howard","16265",0.0476,NA,NA,NA
"Sam Jacobsak","sa3015359",0.0415,NA,NA,NA
"Sam Keating","sa3005025",0.0404,NA,NA,NA
"Sam Knowlton","sa3023467",0.0413,NA,NA,NA
"Sam Long","25379",2.83333882352941,3.24,"REZ1",0.874487291212781
"Sam McWilliams","sa829124",1.5244,NA,NA,NA
"Sam Moll","14874",2.85022941176471,2.249,"REZ1",1.26733188606701
"Sam Ryan","sa3010627",0.0402,NA,NA,NA
"Sam Selman","13397",0.0451,NA,NA,NA
"Sam Thoresen","sa3014920",0.0417,NA,NA,NA
"Sam Weatherly","sa3014455",0.0402,NA,NA,NA
"Sam Whiting","sa3023078",1.5237,NA,NA,NA
"Samir Chires","sa3016254",0.0299,NA,NA,NA
"Sammy Peralta","25589",0.772831555555556,0.04,"REZ1",19.3207888888889
"Sammy Tavarez","sa3015079",0.0446,NA,NA,NA
"Samuel Colmenares","sa3021762",0.0378,NA,NA,NA
"Samuel Fabian","sa3016711",0.0368,NA,NA,NA
"Samuel Mejia","sa3016475",0.0434,NA,NA,NA
"Samuel Perez","sa3008176",0.0433,NA,NA,NA
"Samuel Perez","sa3024068",0.0309,NA,NA,NA
"Samuel Reyes","sa3003036",1.52395,NA,NA,NA
"Samuel Sanchez","sa3021008",0.0445,NA,NA,NA
"Samuel Strickland","sa3017139",0.0477,NA,NA,NA
"Samuel Valerio","sa3009220",0.0405,NA,NA,NA
"Samuel Vasquez","sa3005849",0.0392,NA,NA,NA
"Samy Natera Jr","sa3020862",0.051,NA,NA,NA
"Sandi Charle","sa3015330",0.0371,NA,NA,NA
"Sandro Bargallo","sa3009639",0.0387,NA,NA,NA
"Sandro Santana","sa3021030",0.0352,NA,NA,NA
"Sandy Alcantara","18684",9.91416941176471,8.2,"REZ1",1.20904505021521
"Sandy Gaston","sa3011136",0.0395,NA,NA,NA
"Sandy Mejia","sa3019141",0.0401,NA,NA,NA
"Sandy Ozuna","sa3021041",0.032,NA,NA,NA
"Sann Omosako","sa3022315",0.0337,NA,NA,NA
"Santiago Florez","sa3003026",0.0417,NA,NA,NA
"Santiago Peraza","sa3021002",0.0295,NA,NA,NA
"Santiago Quintero","sa3019072",0.0372,NA,NA,NA
"Santiago Ramirez","sa3018875",0.0366,NA,NA,NA
"Santiago Rojas","sa3024585",0.0288,NA,NA,NA
"Santiago Sojo","sa3018811",0.0362,NA,NA,NA
"Santiago Suarez","sa3019386",0.0439,NA,NA,NA
"Saul Garcia","sa3017106",0.0482,NA,NA,NA
"Saul Gonzalez","sa3008360",0.0417,NA,NA,NA
"Saul Sanchez","sa3021786",0.0354,NA,NA,NA
"Saul Siri","sa3022047",0.0319,NA,NA,NA
"Saul Teran","sa3018296",0.0412,NA,NA,NA
"Sauryn Lao","sa917331",1,NA,NA,NA
"Sawyer GipsonLong","26048",2.33657176470588,1.244,"REZ1",1.87827312275392
"Scarlyn Lebron","sa3016277",0.0394,NA,NA,NA
"Scott Alexander","10591",2.74106941176471,2.381,"REZ1",1.15122612841861
"Scott Barlow","14993",3.30745411764706,4.102,"REZ1",0.806302807812545
"Scott Blewett","16427",1.66377976470588,2,"REZ1",0.831889882352941
"Scott Boches","sa3004022",0.0476,NA,NA,NA
"Scott Effross","18384",2.07165882352941,1.95,"REZ1",1.06238914027149
"Scott Engler","sa918353",0.5226,NA,NA,NA
"Scott Kazmir","4897",0.0567,NA,NA,NA
"Scott Kobos","sa3014856",0.046,NA,NA,NA
"Scott McGough","12056",1.28418741176471,1.482,"REZ1",0.866523219814242
"Scott Randall","sa3017752",0.0482,NA,NA,NA
"Sean Boyle","sa3007618",2.5254,NA,NA,NA
"Sean Burke","29878",5.17625294117647,3.06,"REZ1",1.69158592848904
"Sean Doolittle","1581",0.0467,NA,NA,NA
"Sean Guenther","20045",2.63297882352941,2.533,"REZ1",1.03947051856668
"Sean Harney","sa3020472",0.52475,NA,NA,NA
"Sean Hermann","sa3019429",0.0468,NA,NA,NA
"Sean Hjelle","21481",3.22916941176471,2.669,"REZ1",1.20987988451282
"Sean Hunley","sa3017316",2.024,NA,NA,NA
"Sean Kealey","sa3015134",0.0482,NA,NA,NA
"Sean Linan","sa3019270",0.0455,NA,NA,NA
"Sean Manaea","15873",9.32579294117647,8.577,"REZ1",1.08730242989116
"Sean McLaughlin","sa659266",0.0478,NA,NA,NA
"Sean Mellen","sa3011865",0.0478,NA,NA,NA
"Sean Mooney","sa3014913",0.048,NA,NA,NA
"Sean Mullen","sa3017843",0.0404,NA,NA,NA
"Sean Newcomb","16943",1.10801781818182,2.876,"REZ1",0.385263497281578
"Sean Nolin","11341",0.0858571428571429,0.183,"REZ1",0.469164715066354
"Sean Poppen","19583",0.0462,NA,NA,NA
"Sean Rackoski","sa3006964",0.0472,NA,NA,NA
"Sean ReidFoley","17034",1.7043,2.982,"REZ1",0.571529175050302
"Sean Reynolds","22253",1.57976823529412,0.896,"REZ1",1.76313419117647
"Sean Sullivan","sa3018185",2.0228,NA,NA,NA
"Sean Sullivan","sa3023162",2.0235,NA,NA,NA
"Sean Wymer","sa3007204",0.0462,NA,NA,NA
"Sebastian Estiven","sa3022372",0.0292,NA,NA,NA
"Sebastian Javier","sa3016606",0.0353,NA,NA,NA
"Sebastian Keane","sa3020953",0.0434,NA,NA,NA
"Sem Robberse","sa3011735",1.560448,NA,NA,NA
"Serafino Brito","sa3010312",0.0425,NA,NA,NA
"Seranthony Dominguez","19249",3.93018235294118,3.377,"REZ1",1.16380881046526
"Sergio Caruci","sa3015448",0.0357,NA,NA,NA
"Sergio Morillo","sa3005196",0.0417,NA,NA,NA
"Sergio Romo","9817",0.0447,NA,NA,NA
"Sergio Sanchez","sa3009735",0.0377,NA,NA,NA
"Sergio Umana","sa3009623",0.0417,NA,NA,NA
"Seth Blair","sa526934",0.0454,NA,NA,NA
"Seth Chavez","sa3023005",0.0411,NA,NA,NA
"Seth Clark","sa3020630",0.52365,NA,NA,NA
"Seth Corry","sa3004648",1.0232,NA,NA,NA
"Seth Elledge","19766",1.5228,NA,NA,NA
"Seth Frankoff","11346",0.0498,NA,NA,NA
"Seth Halvorsen","33294",3.32767294117647,2.594,"REZ1",1.28283459567327
"Seth Johnson","26020",1.57429423529412,2.484,"REZ1",0.633773846736762
"Seth Keener","sa3022949",0.0383,NA,NA,NA
"Seth Keller","sa3020397",0.0412,NA,NA,NA
"Seth Lonsway","sa3017857",1.52655,NA,NA,NA
"Seth Lugo","12447",11.0806,10.334,"REZ1",1.07224695180956
"Seth Martinez","21045",1.28016,0.743,"REZ1",1.72296096904441
"Seth Mayberry","sa3010244",0.0478,NA,NA,NA
"Seth Nightingale","sa3020877",0.0398,NA,NA,NA
"Seth Nordlin","sa3004215",0.0479,NA,NA,NA
"Seth Shuman","sa3011187",1.5234,NA,NA,NA
"Seunghwan Oh","18719",0.0459,NA,NA,NA
"Shaddon Peavyhouse","sa3020802",0.0438,NA,NA,NA
"Shane Baz","22264",6.89592117647059,5.298,"REZ1",1.30160837607976
"Shane Bieber","19427",5.03566470588235,3.76,"REZ1",1.3392725281602
"Shane Connolly","sa3017320",0.04,NA,NA,NA
"Shane Davis","sa3015007",0.0405,NA,NA,NA
"Shane Drohan","sa3014447",2.52455,NA,NA,NA
"Shane Gray","sa3020662",0.0426,NA,NA,NA
"Shane Greene","10756",0.91275,2.861,"REZ1",0.319031807060468
"Shane Gustafson","sa3019610",0.0403,NA,NA,NA
"Shane Marshall","sa3023405",0.0401,NA,NA,NA
"Shane McCarthy","sa915740",0.0469,NA,NA,NA
"Shane McClanahan","21483",8.49256,3.484,"REZ1",2.43758897818599
"Shane Murphy","sa3020389",1.0224,NA,NA,NA
"Shane Panzini","sa3018257",0.0405,NA,NA,NA
"Shane Rademacher","sa3023258",0.044,NA,NA,NA
"Shane Smith","sa3020469",2.43974333333333,NA,NA,NA
"Shane Telfer","sa3022736",0.0426,NA,NA,NA
"Shaun Anderson","19453",1.90983333333333,1.342,"REZ1",1.42312468951813
"Shawn Armstrong","12857",2.82064352941176,3.999,"REZ1",0.705337216657105
"Shawn Dubin","24977",1.22890117647059,0.193,"REZ1",6.3673636086559
"Shawn Morimando","13606",0.0467,NA,NA,NA
"Shawn Rapp","sa3020743",0.0434,NA,NA,NA
"Shawn Semple","sa3004661",0.0466,NA,NA,NA
"Shawndrick Oduber","sa3021483",0.037,NA,NA,NA
"Shay Schanaman","sa3022933",0.0458,NA,NA,NA
"Shea Barry","sa1170345",0.036,NA,NA,NA
"Shea Spitzbarth","18475",0.0414,NA,NA,NA
"Shelby Lackey","sa3006771",0.0452,NA,NA,NA
"Shelby Miller","10197",3.49104705882353,4.075,"REZ1",0.85669866474197
"Sheldon Reed","sa3017382",0.5221,NA,NA,NA
"Shelton Perkins","sa1169965",0.0459,NA,NA,NA
"Shinnosuke Ogasawara","sa3058454",0.684604,NA,NA,NA
"Shintaro Fujinami","31839",1.746884,1.799,"REZ1",0.9710305725403
"Shohei Ohtani","19755",8.49637857142857,NA,NA,NA
"Shohei Tomioka","sa3014808",1.0229,NA,NA,NA
"Shota Imanaga","33829",10.6832941176471,10.617,"REZ1",1.0062441478428
"Shun Yamaguchi","27460",0.0488,NA,NA,NA
"Silvano Hechavarria","sa3024856",0.0327,NA,NA,NA
"Silvino Bracho","15051",0.580928571428571,1.919,"REZ1",0.302724633365592
"Simeon Woods Richardson","24494",6.31495058823529,5.688,"REZ1",1.11022338049144
"Simon Leandro","sa3022240",0.0387,NA,NA,NA
"Simon Miller","sa3023311",0.0426,NA,NA,NA
"Simon Pacheco","sa3016222",0.0367,NA,NA,NA
"Sixto Sanchez","19680",1.08540745454545,2.555,"REZ1",0.424817007649884
"Skylar Arias","sa918539",0.0481,NA,NA,NA
"Skylar Hales","sa3022739",1.02375,NA,NA,NA
"Skylar Szynski","sa917964",0.0378,NA,NA,NA
"Slade Cecconi","27500",3.07478823529412,4.026,"REZ1",0.763732795651793
"Smil Guzman","sa3019249",0.0291,NA,NA,NA
"Snarlyn Evangelista","sa3021013",0.0364,NA,NA,NA
"Soenni Martinez","sa3009605",0.0413,NA,NA,NA
"Solomon Bates","sa3006951",0.0469,NA,NA,NA
"Sonny Gray","12768",11.3992235294118,8.998,"REZ1",1.26686191702731
"Spencer Arrighetti","29921",9.25798823529412,11.413,"REZ1",0.811179202251303
"Spencer Bengard","sa3023092",0.0436,NA,NA,NA
"Spencer Bivens","30226",2.29287764705882,2.42,"REZ1",0.947470102090423
"Spencer Giesting","sa3020402",4.5275,NA,NA,NA
"Spencer Howard","23252",1.95779166666667,1.618,"REZ1",1.210007210548
"Spencer Mraz","sa3010574",0.041,NA,NA,NA
"Spencer Patton","12361",0.669,2.229,"REZ1",0.300134589502019
"Spencer Schwellenbach","31846",11.7972823529412,11.83,"REZ1",0.997234349361046
"Spencer Stockton","sa3011500",0.52235,NA,NA,NA
"Spencer Strider","27498",8.51754823529412,5.002,"REZ1",1.70282851565256
"Spencer Turnbull","16207",3.38461294117647,5.761,"REZ1",0.58750441610423
"Spenser Watkins","17489",2.15254166666667,2.787,"REZ1",0.772350795359407
"Stanly Alcantara","sa3022151",0.0346,NA,NA,NA
"Starlin Savinon","sa3021735",0.0325,NA,NA,NA
"Starlyn Castillo","sa3011608",0.0412,NA,NA,NA
"Starlyn Pichardo","sa3016774",0.0388,NA,NA,NA
"Stefan Crichton","16058",0.0457,NA,NA,NA
"Stefan Raeth","sa3020487",0.0412,NA,NA,NA
"Stephen Gonsalves","15492",1.0235,NA,NA,NA
"Stephen Jones","sa3009935",1.0235,NA,NA,NA
"Stephen Kolek","21487",2.65185176470588,2.07,"REZ1",1.28108780903666
"Stephen Nogosek","19545",1.42445833333333,3.434,"REZ1",0.414810231023102
"Stephen Ridings","22358",0.052,NA,NA,NA
"Stephen Strasburg","10131",0.0486,NA,NA,NA
"Stephen Woods Jr","sa737853",0.0477,NA,NA,NA
"Sterling Patick","sa3024981",0.0454,NA,NA,NA
"Sterling Sharp","19671",0.0458,NA,NA,NA
"Steve Cishek","6483",0.0463,NA,NA,NA
"Steve Hajjar","sa3018177",0.0398,NA,NA,NA
"Steven Brault","15291",0.047,NA,NA,NA
"Steven Cruz","23165",2.03282117647059,2.843,"REZ1",0.715026794396971
"Steven Echavarria","sa3023560",0.038,NA,NA,NA
"Steven Fuentes","sa828326",0.0472,NA,NA,NA
"Steven Fulgencio","sa3019427",0.0429,NA,NA,NA
"Steven Jennings","sa3004812",1.5235,NA,NA,NA
"Steven Klimek","sa876117",0.0456,NA,NA,NA
"Steven Matz","13361",4.76858235294118,4.07,"REZ1",1.1716418557595
"Steven Moyers","sa920718",0.0448,NA,NA,NA
"Steven Okert","13580",1.62566505882353,2.018,"REZ1",0.805582288812453
"Steven Perez","sa3008362",0.042,NA,NA,NA
"Steven Sanchez","sa3016595",0.0409,NA,NA,NA
"Steven Wilson","20353",1.62846941176471,2.757,"REZ1",0.590667178732211
"Steven Zobac","sa3020875",3.52615,NA,NA,NA
"Stevie Branche","sa3014866",0.5218,NA,NA,NA
"Stevie Emanuels","sa3014698",0.02255,NA,NA,NA
"Stharlin Torres","sa3024080",0.0313,NA,NA,NA
"Stijn Van Der Schaaf","sa3021736",0.0291,NA,NA,NA
"Stiven Cruz","sa3015938",0.0388,NA,NA,NA
"Stiven Rogers","sa3024560",0.0312,NA,NA,NA
"Stiward Aquino","sa3002911",0.0391,NA,NA,NA
"Stu Flesland III","sa3023000",0.0352,NA,NA,NA
"Sulivan Ribeiro","sa3016747",0.0354,NA,NA,NA
"Sunayro Martina","sa3022106",0.034,NA,NA,NA
"TJ Brock","sa3020079",1.0252,NA,NA,NA
"TJ Czyz","sa3020398",0.0396,NA,NA,NA
"TJ Fondtain","sa3023271",0.0453,NA,NA,NA
"TJ McFarland","3237",2.36335647058824,-0.047,"REZ1",-50.2841802252816
"TJ Nichols","sa3023039",0.042,NA,NA,NA
"TJ Shook","sa3014915",3.02725,NA,NA,NA
"TJ Sikkema","sa3011191",1.525,NA,NA,NA
"TJ Zeuch","19269",1.02295,NA,NA,NA
"Tahnaj Thomas","sa3003066",0.0445,NA,NA,NA
"Tai Tiedemann","sa918110",0.0442,NA,NA,NA
"Taijuan Walker","11836",3.82513647058824,7.595,"REZ1",0.503638771637687
"Taj Bradley","22543",9.87672470588235,9.612,"REZ1",1.02754106386625
"Tanner Andrews","sa3007850",1.52385,NA,NA,NA
"Tanner Banks","16990",3.14728588235294,3.348,"REZ1",0.940049546700401
"Tanner Bibee","30134",10.2625764705882,8.734,"REZ1",1.1750144802597
"Tanner Burns","sa3014451",1.5225,NA,NA,NA
"Tanner Cooper","sa1170930",0.042,NA,NA,NA
"Tanner Dodson","sa3007008",1.2916,NA,NA,NA
"Tanner Gordon","27669",2.39701282352941,3.994,"REZ1",0.600153436036408
"Tanner Hall","sa3023481",0.0455,NA,NA,NA
"Tanner Houck","19879",10.4623058823529,10.942,"REZ1",0.956160289010504
"Tanner Jacobson","sa3020454",0.0427,NA,NA,NA
"Tanner Kiest","sa738380",2.5246,NA,NA,NA
"Tanner Kohlhepp","sa3022238",0.0435,NA,NA,NA
"Tanner McDougal","sa3017471",0.0381,NA,NA,NA
"Tanner Myatt","sa3007719",1.023,NA,NA,NA
"Tanner Propst","sa3015075",0.0418,NA,NA,NA
"Tanner Rainey","17610",1.15601929411765,2.178,"REZ1",0.530771025765678
"Tanner Scott","17586",5.31241647058824,4.155,"REZ1",1.27855992071919
"Tanner Shears","sa3020823",0.0428,NA,NA,NA
"Tanner Tully","19518",2.02365,NA,NA,NA
"Tarik Skubal","22267",13.0866352941176,8.29,"REZ1",1.57860498119634
"Tate Kuehner","sa3023099",2.52615,NA,NA,NA
"Tayler Saucedo","17888",2.48139764705882,1.841,"REZ1",1.34785314886411
"Tayler Scott","13652",3.97017529411765,4.266,"REZ1",0.930655249441549
"Taylor Broadway","sa3017205",0.0466,NA,NA,NA
"Taylor Clarke","17611",0.569299411764706,1.071,"REZ1",0.531558741143516
"Taylor Cole","11964",0.0474,NA,NA,NA
"Taylor Dollard","sa3014982",0.0524,NA,NA,NA
"Taylor Floyd","sa3011367",1.5226,NA,NA,NA
"Taylor Hearn","18325",1.05328571428571,3.561,"REZ1",0.295783688370041
"Taylor Lehman","sa3007834",1.52365,NA,NA,NA
"Taylor Rashi","sa3011597",2.0239,NA,NA,NA
"Taylor Rogers","13449",2.97004705882353,2.522,"REZ1",1.17765545552083
"Taylor Widener","19266",1.52345,NA,NA,NA
"Taylor Williams","14899",0.0432,NA,NA,NA
"Tayron Guerrero","11691",1.0228,NA,NA,NA
"Ted Stuka","sa3011238",0.0407,NA,NA,NA
"Teddy Stankiewicz","sa657954",0.0427,NA,NA,NA
"Tejay Antone","16233",0.727940705882353,2.898,"REZ1",0.251187269110543
"Tekoah Roby","sa3014519",0.635305714285714,NA,NA,NA
"Teofilo Mendez","sa3008795",0.0435,NA,NA,NA
"Thaddeus Ward","21513",1.27913223529412,1.197,"REZ1",1.06861506707946
"Theo Denlinger","sa3016908",1.0231,NA,NA,NA
"Theo McDowell","sa3007809",0.0452,NA,NA,NA
"Thomas Balboni Jr","sa3020861",0.0438,NA,NA,NA
"Thomas Bruss","sa3023480",0.04,NA,NA,NA
"Thomas Burrows","sa874215",0.0485,NA,NA,NA
"Thomas Eshelman","18361",0.0463,NA,NA,NA
"Thomas Farr","sa3017720",2.01965,NA,NA,NA
"Thomas Girard","sa3015011",0.0415,NA,NA,NA
"Thomas Harrington","sa3020752",1.15469016666667,NA,NA,NA
"Thomas Hatch","19264",0.360357142857143,1.137,"REZ1",0.316936801105667
"Thomas Ireland","sa3021469",0.0448,NA,NA,NA
"Thomas Jankins","sa873276",0.0488,NA,NA,NA
"Thomas Pannone","17281",3.568875,1.287,"REZ1",2.77301864801865
"Thomas Ponticelli","sa3007730",1.52165,NA,NA,NA
"Thomas Ruwe","sa3014874",0.046,NA,NA,NA
"Thomas Schultz","sa3022936",0.0404,NA,NA,NA
"Thomas Szapucki","21065",0.0534,NA,NA,NA
"Thomas White","sa3023268",0.0461,NA,NA,NA
"Thyago Vieira","14510",0.5855,0.887,"REZ1",0.660090191657272
"Tim Adleman","10968",0.0567,NA,NA,NA
"Tim Brennan","sa3008630",1.5243,NA,NA,NA
"Tim Cate","sa3007926",2.0241,NA,NA,NA
"Tim Elliott","sa1169632",0.043,NA,NA,NA
"Tim Herrin","25139",3.25282352941176,2.447,"REZ1",1.3293108007404
"Tim Hill","16814",2.64013176470588,2.787,"REZ1",0.94730239135482
"Tim Holdgrafer","sa3019458",0.0468,NA,NA,NA
"Tim Mayza","15042",2.12481411764706,2.066,"REZ1",1.0284676271283
"Tim Naughton","sa3004713",1.5232,NA,NA,NA
"Timmy Manning","sa3023173",0.0413,NA,NA,NA
"Tink Hence","sa3014709",1.64972857142857,NA,NA,NA
"Tobias Myers","22191",8.2016,7.683,"REZ1",1.06749967460627
"Todd Peterson","sa3011334",1.02125,NA,NA,NA
"Tom Cosgrove","23443",1.90514694117647,2.61,"REZ1",0.729941356772594
"Tom Reisinger","sa3022958",0.0353,NA,NA,NA
"Tomas Cleto","sa3016009",0.0386,NA,NA,NA
"Tomas Reyes","sa3008445",0.0406,NA,NA,NA
"Tommy Doyle","21281",1.24070047058824,2.361,"REZ1",0.525497869795949
"Tommy Eveld","sa918150",0.0479,NA,NA,NA
"Tommy Henry","26285",1.76507447058824,0.99,"REZ1",1.78290350564468
"Tommy Hunter","1157",0.769357142857143,2.575,"REZ1",0.29877947295423
"Tommy Kahnle","11384",1.78031647058824,1.315,"REZ1",1.35385282934467
"Tommy Kane","sa3022525",0.0433,NA,NA,NA
"Tommy Mace","sa3018140",2.522,NA,NA,NA
"Tommy McCollum","sa3017204",1.0231,NA,NA,NA
"Tommy Milone","7608",0.575142857142857,1.89,"REZ1",0.304308390022676
"Tommy Nance","19178",2.59489764705882,2.348,"REZ1",1.10515231987173
"Tommy Parsons","sa3007624",0.0446,NA,NA,NA
"Tommy Romero","23465",2.02285,NA,NA,NA
"Tommy Sommer","sa3016906",0.0495,NA,NA,NA
"Tommy Vail","sa3023413",0.0421,NA,NA,NA
"Tommy Ventimiglia","sa3019366",0.0343,NA,NA,NA
"Tomoyuki Sugano","sa3025685",5.571225,NA,NA,NA
"Tomy Sanchez","sa3016292",0.0354,NA,NA,NA
"Tony Dibrell","sa3004657",0.0474,NA,NA,NA
"Tony Gonsolin","19388",4.77307764705882,2.286,"REZ1",2.08796047552879
"Tony Locey","sa3011123",0.0438,NA,NA,NA
"Tony Santillan","19926",2.94989647058824,1.478,"REZ1",1.99587041311789
"Tony Watson","3132",0.0486,NA,NA,NA
"Touki Toussaint","16929",1.81479166666667,3.267,"REZ1",0.555491786552393
"Trace Bright","sa3020558",2.0252,NA,NA,NA
"Travis Adams","sa3017991",1.77801933333333,NA,NA,NA
"Travis Bergen","18581",0.0466,NA,NA,NA
"Travis Kuhn","sa3009928",2.02325,NA,NA,NA
"Travis Lakins Sr","18600",0.52305,NA,NA,NA
"Travis MacGregor","sa917950",1.52475,NA,NA,NA
"Travis Perry","sa3007488",0.0467,NA,NA,NA
"Travis Sthele","sa3022941",0.0364,NA,NA,NA
"Travis Sykora","sa3023557",0.0468,NA,NA,NA
"Trayson Kubo","sa3010314",0.0452,NA,NA,NA
"Trennor O'Donnell","sa3023531",0.0404,NA,NA,NA
"Trent Baker","sa3017504",2.0225,NA,NA,NA
"Trent Fennell","sa3007811",0.0455,NA,NA,NA
"Trent Harris","sa3022526",0.328023,NA,NA,NA
"Trent Palmer","sa3014491",1.02395,NA,NA,NA
"Trent Sellers","sa3023454",0.0533,NA,NA,NA
"Trent Thornton","17948",2.92186,2.519,"REZ1",1.15992854307265
"Trenton Denholm","sa3018139",3.0244,NA,NA,NA
"Trenton Toplikar","sa3007803",0.0467,NA,NA,NA
"Trenton Wallace","sa3017748",2.02725,NA,NA,NA
"Trevin Michael","sa3020400",1.0235,NA,NA,NA
"Trevor Bauer","12703",0.0629,NA,NA,NA
"Trevor Bettencourt","sa918556",0.0477,NA,NA,NA
"Trevor Brigden","sa3011481",1.52385,NA,NA,NA
"Trevor Cahill","6249",0.0505,NA,NA,NA
"Trevor Clifton","sa737901",1.0235,NA,NA,NA
"Trevor Gott","15046",1.60465741176471,5.477,"REZ1",0.29298108668335
"Trevor Harrison","sa3023629",0.0397,NA,NA,NA
"Trevor Hildenberger","17002",0.0433,NA,NA,NA
"Trevor Holloway","sa3014859",0.0419,NA,NA,NA
"Trevor Kelley","18454",1.25058333333333,2.389,"REZ1",0.523475652295242
"Trevor Lane","sa918196",0.0484,NA,NA,NA
"Trevor Martin","sa3020608",2.02465,NA,NA,NA
"Trevor May","6398",0.353857142857143,1.121,"REZ1",0.31566203644705
"Trevor McDonald","26448",2.28469176470588,3.144,"REZ1",0.726683131267774
"Trevor Megill","17722",2.95818352941176,3.741,"REZ1",0.790746733336478
"Trevor Richards","19309",1.28179058823529,1.571,"REZ1",0.815907439997005
"Trevor Rogers","22286",3.38444,4.464,"REZ1",0.758163082437276
"Trevor Stephan","19932",2.32024376470588,2.862,"REZ1",0.810707115550623
"Trevor Tietz","sa3017897",0.0407,NA,NA,NA
"Trevor Williams","16977",4.99873764705882,4.91,"REZ1",1.01807284054151
"Trey Benton","sa3015034",1.02275,NA,NA,NA
"Trey Braithwaite","sa3020251",0.0447,NA,NA,NA
"Trey Cobb","sa918276",0.0463,NA,NA,NA
"Trey Cumbie","sa3006954",0.0475,NA,NA,NA
"Trey Dillard","sa3023309",0.0419,NA,NA,NA
"Trey Dombroski","sa3020833",3.52735,NA,NA,NA
"Trey Gibson","sa3023250",0.0509,NA,NA,NA
"Trey Jeans","sa3010265",0.0478,NA,NA,NA
