"name","playerid","new_G","G","Source","G_adj_rate"
"Travis Adams","sa3017991",16.8364516666667,NA,NA,NA
"Travis Bergen","18581",0.9225,NA,NA,NA
"Travis Kuhn","sa3009928",22,NA,NA,NA
"Travis Lakins Sr","18600",11,NA,NA,NA
"Travis MacGregor","sa917950",18.3833,NA,NA,NA
"Travis Perry","sa3007488",1,NA,NA,NA
"Travis Sthele","sa3022941",0.1911,NA,NA,NA
"Travis Sykora","sa3023557",0.1754,NA,NA,NA
"Trayson Kubo","sa3010314",1,NA,NA,NA
"Trennor O'Donnell","sa3023531",0.4376,NA,NA,NA
"Trent Baker","sa3017504",10.6302,NA,NA,NA
"Trent Fennell","sa3007811",0.8351,NA,NA,NA
"Trent Harris","sa3022526",9.80447,NA,NA,NA
"Trent Palmer","sa3014491",7.2184,NA,NA,NA
"Trent Sellers","sa3023454",0.4616,NA,NA,NA
"Trent Thornton","17948",60.2607176470588,45.667,"REZ1",1.31956812681058
"Trenton Denholm","sa3018139",11.5877,NA,NA,NA
"Trenton Toplikar","sa3007803",0.8376,NA,NA,NA
"Trenton Wallace","sa3017748",11.5877,NA,NA,NA
"Trevin Michael","sa3020400",18.95135,NA,NA,NA
"Trevor Bauer","12703",0.1754,NA,NA,NA
"Trevor Bettencourt","sa918556",0.9208,NA,NA,NA
"Trevor Brigden","sa3011481",17.5,NA,NA,NA
"Trevor Cahill","6249",0.2051,NA,NA,NA
"Trevor Clifton","sa737901",8.5,NA,NA,NA
"Trevor Gott","15046",18.6819294117647,36.151,"REZ1",0.516774900051581
"Trevor Harrison","sa3023629",0.1853,NA,NA,NA
"Trevor Hildenberger","17002",1,NA,NA,NA
"Trevor Holloway","sa3014859",1,NA,NA,NA
"Trevor Kelley","18454",25.0144583333333,38.438,"REZ1",0.650774190471235
"Trevor Lane","sa918196",1,NA,NA,NA
"Trevor Martin","sa3020608",12.5935,NA,NA,NA
"Trevor May","6398",8.76228571428571,28.168,"REZ1",0.311072341461435
"Trevor McDonald","26448",31.4348,29.121,"REZ1",1.07945468905601
"Trevor Megill","17722",56.7472,48.521,"REZ1",1.16953896251108
"Trevor Richards","19309",30.6200588235294,36.295,"REZ1",0.843643995688922
"Trevor Rogers","22286",24.6798941176471,22.937,"REZ1",1.07598614106671
"Trevor Stephan","19932",34.2486352941176,31.661,"REZ1",1.08172942402696
"Trevor Tietz","sa3017897",1,NA,NA,NA
"Trevor Williams","16977",40.9395058823529,27.053,"REZ1",1.51330742920759
"Trey Benton","sa3015034",14.5,NA,NA,NA
"Trey Braithwaite","sa3020251",0.9093,NA,NA,NA
"Trey Cobb","sa918276",1,NA,NA,NA
"Trey Cumbie","sa3006954",0.8994,NA,NA,NA
"Trey Dillard","sa3023309",0.9002,NA,NA,NA
"Trey Dombroski","sa3020833",11.6174,NA,NA,NA
"Trey Gibson","sa3023250",0.2604,NA,NA,NA
"Trey Jeans","sa3010265",0.9052,NA,NA,NA
"Trey McGough","sa1170436",14.17014,NA,NA,NA
"Trey McLoughlin","sa3017277",17,NA,NA,NA
"Trey Riley","sa3007611",19,NA,NA,NA
"Trey Supak","sa828707",11.1343,NA,NA,NA
"Trey Wingenter","17793",21.5898333333333,29.539,"REZ1",0.730892492411162
"Tristan Beck","21584",37.5526235294118,19.266,"REZ1",1.94916555223771
"Tristan Garnett","sa3017473",17.5,NA,NA,NA
"Tristan Stevens","sa3019881",11.1347,NA,NA,NA
"Tristan Stivors","sa3020325",13.5,NA,NA,NA
"Triston McKenzie","18000",32.7685647058824,20.202,"REZ1",1.62204557498675
"Triston Polley","sa3010258",14.5,NA,NA,NA
"Troy Bacon","sa918926",0.8475,NA,NA,NA
"Troy Melton","sa3020652",11.5877,NA,NA,NA
"Troy Miller","sa3008453",5.1133,NA,NA,NA
"Troy Stainbrook","sa3014806",1,NA,NA,NA
"Troy Taylor","31883",50.7301333333333,39.852,"REZ1",1.27296329753421
"Troy Watson","sa3007249",16.18545,NA,NA,NA
"Trystan Vrieling","sa3020681",12.5943,NA,NA,NA
"Tsuyoshi Wada","13046",0.5102,NA,NA,NA
"Tucker Davidson","19871",16.715,27.79,"REZ1",0.601475350845628
"Ty Adcock","25651",17.2108333333333,28.265,"REZ1",0.608909723450675
"Ty Blach","14361",14.3094166666667,19.985,"REZ1",0.716007839212743
"Ty Buttrey","14719",13,NA,NA,NA
"Ty Cummings","sa3023365",0.1754,NA,NA,NA
"Ty Damron","sa738284",0.2018,NA,NA,NA
"Ty Johnson","sa3023410",0.3041,NA,NA,NA
"Ty Langenberg","sa3023101",0.1837,NA,NA,NA
"Ty Madden","30140",28.4019411764706,26.032,"REZ1",1.09103953505188
"Ty Madrigal","sa3014800",1,NA,NA,NA
"Ty Tice","20177",21.5,NA,NA,NA
"Ty Weatherly","sa3023130",0.2224,NA,NA,NA
"Ty Weber","sa3014788",0.8087,NA,NA,NA
"Tyler Ahearn","sa3017747",1,NA,NA,NA
"Tyler Alexander","17735",39.862,27.77,"REZ1",1.43543392149802
"Tyler Anderson","12880",27.0161882352941,20.409,"REZ1",1.32373895023245
"Tyler Baum","sa1054042",19.5,NA,NA,NA
"Tyler Beck","sa3010563",0.8846,NA,NA,NA
"Tyler Beede","16981",14.0195,31.617,"REZ1",0.443416516431034
"Tyler Bradt","sa3022859",1,NA,NA,NA
"Tyler Brown","sa3014450",1,NA,NA,NA
"Tyler Bryant","sa3024995",1,NA,NA,NA
"Tyler Burch","sa1172727",11.84415,NA,NA,NA
"Tyler Chatwood","4338",1,NA,NA,NA
"Tyler Cleveland","sa3020840",1,NA,NA,NA
"Tyler Clippard","5640",1,NA,NA,NA
"Tyler Cyr","18421",6.79971428571429,21.299,"REZ1",0.319250400756575
"Tyler Danish","15126",9.5,NA,NA,NA
"Tyler Davis","sa3024515",0.8631,NA,NA,NA
"Tyler Driver","sa3010253",1,NA,NA,NA
"Tyler Duffey","13758",18.788,22.728,"REZ1",0.826645547342485
"Tyler Eckberg","sa3017365",18,NA,NA,NA
"Tyler Ferguson","19481",57.8527647058824,45.504,"REZ1",1.27137756473898
"Tyler Gilbert","17964",39.1010117647059,15.066,"REZ1",2.59531473282264
"Tyler Gillies","sa3008645",1,NA,NA,NA
"Tyler Glasnow","14374",22.3453882352941,18.273,"REZ1",1.22286369152816
"Tyler Gough","sa3020865",0.1829,NA,NA,NA
"Tyler Guilfoil","sa3020113",12.12525,NA,NA,NA
"Tyler Herb","sa829625",1,NA,NA,NA
"Tyler Higgins","sa503722",1,NA,NA,NA
"Tyler Hoffman","sa3020449",1,NA,NA,NA
"Tyler Holton","26231",62.4404941176471,44.455,"REZ1",1.40457753048357
"Tyler Ivey","20237",0.1754,NA,NA,NA
"Tyler Jay","17952",16.7310981818182,26.238,"REZ1",0.637666673596241
"Tyler Kennedy","sa3023042",1,NA,NA,NA
"Tyler Kinley","18297",58.0626117647059,46.22,"REZ1",1.25622266907628
"Tyler Mahle","16358",23.0546470588235,19.494,"REZ1",1.18265348614053
"Tyler Mattison","sa3018117",21.68482,NA,NA,NA
"Tyler Matzek","10058",40.1234823529412,39.809,"REZ1",1.00789978027434
"Tyler McKay","sa3007851",20,NA,NA,NA
"Tyler Mitzel","sa3007862",1,NA,NA,NA
"Tyler Morgan","sa3022862",0.638,NA,NA,NA
"Tyler Myrick","sa3017541",22.5,NA,NA,NA
"Tyler Owens","sa3011201",21.4560166666667,NA,NA,NA
"Tyler Palm","sa3007270",0.8104,NA,NA,NA
"Tyler Phillips","20629",30.5422941176471,11.76,"REZ1",2.59713385354142
"Tyler Pike","sa657974",0.8969,NA,NA,NA
"Tyler Ras","sa3017718",1,NA,NA,NA
"Tyler Rogers","15541",66.6412117647059,58.939,"REZ1",1.1306810730536
"Tyler Samaniego","sa3017876",15,NA,NA,NA
"Tyler Santana","sa3017542",0.8821,NA,NA,NA
"Tyler Schimpf","sa829573",1,NA,NA,NA
"Tyler Schlaffer","sa3011815",0.2365,NA,NA,NA
"Tyler Schoff","sa3017545",17.5,NA,NA,NA
"Tyler Schweitzer","sa3020712",11.5877,NA,NA,NA
"Tyler Stuart","sa3020264",21.87715,NA,NA,NA
"Tyler Thomas","sa873974",14.39445,NA,NA,NA
"Tyler Thornburg","10688",1,NA,NA,NA
"Tyler Thornton","sa3018229",15.5,NA,NA,NA
"Tyler Uberstine","sa3017643",0.1754,NA,NA,NA
"Tyler Viza","sa738610",1,NA,NA,NA
"Tyler Vogel","sa3020406",0.7419,NA,NA,NA
"Tyler Webb","14974",1,NA,NA,NA
"Tyler Wehrle","sa3019961",0.7708,NA,NA,NA
"Tyler Wells","20000",13.7112470588235,21.168,"REZ1",0.647734649415322
"Tyler Woessner","sa3020171",13.21305,NA,NA,NA
"Tyler Yankosky","sa1170108",1,NA,NA,NA
"Tyler Zuber","20379",34.8922117647059,39.32,"REZ1",0.887390940099336
"Tylor Megill","21318",40.9408352941176,24.134,"REZ1",1.69639658962947
"Tyree Thompson","sa918618",0.8227,NA,NA,NA
"Tyrone Yulie","sa3010246",0.1754,NA,NA,NA
"Tyson Guerrero","sa3017140",11.5943,NA,NA,NA
"Tyson Messer","sa3010114",1,NA,NA,NA
"Tyson Miller","19976",55.0588470588235,47.163,"REZ1",1.1674161325366
"TzuChen Sha","sa3021551",0.3131,NA,NA,NA
"Ubaldo Soto","sa3022015",0.1754,NA,NA,NA
"Ubert Mejias","sa3021562",0.1886,NA,NA,NA
"Ulices Campos","sa3015997",1,NA,NA,NA
"Valente Bellozo","23899",23.5342117647059,18.423,"REZ1",1.2774364525162
"Valentin Linarez","sa3006557",15.5,NA,NA,NA
"Victor Arano","15915",1,NA,NA,NA
"Victor Basora","sa3016219",1,NA,NA,NA
"Victor Brea","sa3019242",1,NA,NA,NA
"Victor Cabreja","sa3018342",1,NA,NA,NA
"Victor Castaneda","sa978399",1,NA,NA,NA
"Victor Espiritu","sa3023847",0.4682,NA,NA,NA
"Victor Fransua","sa3016488",1,NA,NA,NA
"Victor Garcia","sa3015930",1,NA,NA,NA
"Victor Garcia","sa3023615",0.7452,NA,NA,NA
"Victor Gonzalez","16408",25.3698823529412,20.06,"REZ1",1.26470001759428
"Victor Juarez","sa3016226",0.1829,NA,NA,NA
"Victor Lizarraga","sa3015220",11.0877,NA,NA,NA
"Victor Lopez","sa3009636",1,NA,NA,NA
"Victor Mederos","31533",24.9849411764706,28.087,"REZ1",0.889555352172556
"Victor Munoz","sa3006381",0.3527,NA,NA,NA
"Victor Pena","sa3017015",1,NA,NA,NA
"Victor Santos","sa3003083",14.24645,NA,NA,NA
"Victor Simeon","sa3011677",1,NA,NA,NA
"Victor Soteldo","sa3017098",1,NA,NA,NA
"Victor Vargas","sa3007724",0.1754,NA,NA,NA
"Victor Villanueva","sa3008137",1,NA,NA,NA
"Victor Vodnik","24614",60.0483647058824,51.121,"REZ1",1.17463204369794
"Vin Timpanelli","sa3014814",14.5,NA,NA,NA
"Vince Reilly","sa3040586",1,NA,NA,NA
"Vince Sanchez","sa3019298",0.2835,NA,NA,NA
"Vince Vannelle","sa3018094",0.9208,NA,NA,NA
"Vince Velasquez","11189",12.5074106666667,17.964,"REZ1",0.696248645439026
"Vinny Nittoli","16754",20.1972909090909,34.265,"REZ1",0.589443773795153
"Vitico Valdez","sa3017472",0.2785,NA,NA,NA
"Vladimir Gutierrez","19278",9.13233333333333,17.294,"REZ1",0.5280636829729
"Wade Davis","7441",1,NA,NA,NA
"Wade LeBlanc","5221",0.3783,NA,NA,NA
"Wade Miley","8779",10.0055094117647,12.798,"REZ1",0.781802579447156
"Wagner Castillo","sa3018354",1,NA,NA,NA
"Walbert Urena","sa3018298",0.1754,NA,NA,NA
"Wali Pierre","sa3020968",1,NA,NA,NA
"Walin Castillo","sa3019280",0.2241,NA,NA,NA
"Walker Brockhouse","sa3017105",0.7922,NA,NA,NA
"Walker Buehler","19374",34.0670235294118,28.452,"REZ1",1.197350749663
"Walker Powell","sa3017815",10.5877,NA,NA,NA
"Walter Ford","sa3022190",0.2175,NA,NA,NA
"Walter Pennington","27624",36.2933411764706,17.389,"REZ1",2.08714366418256
"Walvin Mena","sa3021505",0.1952,NA,NA,NA
"Wande Torres","sa3019165",0.1985,NA,NA,NA
"Wander Arias","sa3011440",0.8079,NA,NA,NA
"Wander Guante","sa3009851",13.2955,NA,NA,NA
"Wander Severino","sa3018901",0.4311,NA,NA,NA
"Wander Suero","15855",23.8171666666667,7.903,"REZ1",3.01368678560884
"Wander Ventura","sa3018892",0.356,NA,NA,NA
"Wandi Montout","sa3011422",1,NA,NA,NA
"Wandisson Charles","sa874818",15.5,NA,NA,NA
"Wandy Abreu","sa3018825",0.22,NA,NA,NA
"Wandy Peralta","14295",47.9469647058824,35.55,"REZ1",1.3487191197154
"Wanmer Ramirez","sa3018904",1,NA,NA,NA
"Wardquelin Vasquez","sa3006502",1,NA,NA,NA
"Waylin Santana","sa3015425",0.8491,NA,NA,NA
"WeiChieh Huang","17508",0.281,NA,NA,NA
"Welington Quintero","sa3016047",1,NA,NA,NA
"Welinton Herrera","sa3016061",1,NA,NA,NA
"Wellington Aracena","sa3019265",0.2777,NA,NA,NA
"Wellington Diaz","sa3004579",1,NA,NA,NA
"Wellington Guzman","sa3019185",1,NA,NA,NA
"WenHui Pan","sa3020878",0.5828,NA,NA,NA
"Wenderlyn King","sa3024235",0.2727,NA,NA,NA
"Wermer Pineda","sa3018339",1,NA,NA,NA
"Wes Benjamin","19243",0.8178,NA,NA,NA
"Wes Parsons","14764",11.2241666666667,27.345,"REZ1",0.410465045407448
"Wes Robertson","sa3004491",1,NA,NA,NA
"Weskendry Espinoza","sa3016046",1,NA,NA,NA
"Wesley Moore","sa3020796",17.5,NA,NA,NA
"Wesley Scott","sa3020442",1,NA,NA,NA
"Whilmer Guerra","sa3021538",0.2934,NA,NA,NA
"Wifrailyn Jaquez","sa3024278",0.1754,NA,NA,NA
"Wikelman Gonzalez","sa3008687",7.448,NA,NA,NA
"Wil Crowe","19800",7.982,25.437,"REZ1",0.313794865746747
"Wil Jensen","sa3014786",15.2955,NA,NA,NA
"Wilber Dotel","sa3015163",0.1754,NA,NA,NA
"Wilber Perez","sa3005219",1,NA,NA,NA
"Wilfred Alvarado","sa3020990",1,NA,NA,NA
"Wilfredo Cordero","sa3016529",1,NA,NA,NA
"Wilfredo Pereira","sa917136",13.23325,NA,NA,NA
"Wilgenis Alvarado","sa3008708",1,NA,NA,NA
"Wilian Bormie","sa3020327",0.4005,NA,NA,NA
"Wilkel Hernandez","sa918026",12.0906,NA,NA,NA
"Wilkelma Castillo","sa3008487",0.6248,NA,NA,NA
"Wilker Reyes","sa3009477",1,NA,NA,NA
"Wilkerman Munoz","sa3016487",0.229,NA,NA,NA
"Wilkin Paredes","sa3020998",0.2389,NA,NA,NA
"Wilkin Ramos","sa3006487",19,NA,NA,NA
"Wilking Rodriguez","8801",6.9773,NA,NA,NA
"Will Bednar","sa3017844",15.20025,NA,NA,NA
"Will Carter","sa829689",0.8804,NA,NA,NA
"Will Childers","sa3021720",16.5,NA,NA,NA
"Will Christophersen","sa3022493",1,NA,NA,NA
"Will Dion","sa3017850",13.0939,NA,NA,NA
"Will Ethridge","sa3011337",0.8689,NA,NA,NA
"Will Gaddis","sa829731",1,NA,NA,NA
"Will Geerdes","sa3020333",1,NA,NA,NA
"Will Harris","3192",1,NA,NA,NA
"Will Johnston","sa3022940",12.64625,NA,NA,NA
"Will Klein","27787",26.5086705882353,28.441,"REZ1",0.932058316804448
"Will Kobos","sa3007614",1,NA,NA,NA
"Will Mabrey","sa3020709",22,NA,NA,NA
"Will McAffer","sa3006757",1,NA,NA,NA
"Will Rudy","sa3020893",0.1829,NA,NA,NA
"Will Sanders","sa3023508",0.1829,NA,NA,NA
"Will Schomberg","sa3023160",0.1754,NA,NA,NA
"Will Smith","8048",32.4003411764706,38.347,"REZ1",0.8449250574092
"Will Stevens","sa3023001",1,NA,NA,NA
"Will Stewart","sa875247",1,NA,NA,NA
"Will Varmette","sa3022881",0.8128,NA,NA,NA
"Will Vest","19769",63.6657882352941,56.917,"REZ1",1.11857245173312
"Will Warren","30182",31.1771058823529,12.582,"REZ1",2.4779133589535
"William Cuevas","13331",0.2109,NA,NA,NA
"William Fleming","sa3017314",11.61615,NA,NA,NA
"William Kempner","sa3020527",0.7295,NA,NA,NA
"William Silva","sa3020235",1,NA,NA,NA
"William Woods","25075",1,NA,NA,NA
"Willian Campos","sa3019399",1,NA,NA,NA
"Willian Colmenares","sa3018852",1,NA,NA,NA
"Willian Suarez","sa916841",1,NA,NA,NA
"Williander Moreno","sa3005698",0.3651,NA,NA,NA
"Willy Taveras","sa917753",1,NA,NA,NA
"Wilme Mora","sa3019835",0.6825,NA,NA,NA
"Wilmer Blanco","sa3019184",0.2068,NA,NA,NA
"Wilmer Flores","sa3015223",10.4255783333333,NA,NA,NA
"Wilmer Lugo","sa3024204",0.2604,NA,NA,NA
"Wilmer Ortega","sa3009788",1,NA,NA,NA
"Wilmer Ramirez","sa3020967",0.2431,NA,NA,NA
"Wilmis Paulino","sa3021815",1,NA,NA,NA
"Wilmy Sanchez","sa3019396",1,NA,NA,NA
"Wilny Moron","sa3011375",1,NA,NA,NA
"Wilson Betemit Jr","sa3016512",0.1754,NA,NA,NA
"Wilson Esterlin","sa3019157",1,NA,NA,NA
"Wilson Lopez","sa3019297",1,NA,NA,NA
"Wilton Castillo","sa3015310",0.356,NA,NA,NA
"Wilton Rondon","sa3019502",1,NA,NA,NA
"Wily Peralta","7738",10.97855,NA,NA,NA
"Winston Santos","sa3015952",11.0877,NA,NA,NA
"Winyer Chourio","sa3024615",0.314,NA,NA,NA
"Wladimir Pinto","sa871482",1,NA,NA,NA
"WooSuk Go","sa3012630",22.5,NA,NA,NA
"Wuardo Fernandez","sa3006521",1,NA,NA,NA
"Wuilberth Mendez","sa3021527",0.1754,NA,NA,NA
"Wuilliams Rodriguez","sa3019672",1,NA,NA,NA
"Wuilliams Rodriguez","sa3021523",0.4113,NA,NA,NA
"Wuillians Herrera","sa3018302",1,NA,NA,NA
"Wyatt Cheney","sa3020562",0.2999,NA,NA,NA
"Wyatt Crowell","sa3023662",0.1754,NA,NA,NA
"Wyatt Hudepohl","sa3023442",0.1985,NA,NA,NA
"Wyatt Mills","20010",1,NA,NA,NA
"Wyatt Olds","sa3017539",17.45465,NA,NA,NA
"Wyatt Short","sa874187",0.4772,NA,NA,NA
"Wyatt Sparks","sa1119694",0.8936,NA,NA,NA
"Wyatt Wendell","sa3019882",0.3131,NA,NA,NA
"Xander Hamilton","sa3023094",1,NA,NA,NA
"Xavier Meachem","sa3022410",0.9349,NA,NA,NA
"Xavier Moore","sa3004348",1,NA,NA,NA
"Xavier Ruiz","sa3019717",1,NA,NA,NA
"Xiomer Guacache","sa3018887",0.1919,NA,NA,NA
"Xzavion Curry","25595",14.9362941176471,22.25,"REZ1",0.671294117647059
"Yacksel Rios","15007",14.8743333333333,16.746,"REZ1",0.888232015605717
"Yadiel Batista","sa3021558",0.1919,NA,NA,NA
"Yadier Álvarez","sa868984",1,NA,NA,NA
"Yafrerlyn Vasquez","sa3019053",0.2505,NA,NA,NA
"Yaifer Perdomo","sa3009484",1,NA,NA,NA
"Yamil Castillo","sa3008549",1,NA,NA,NA
"Yannelbinson Lugo","sa3020985",0.2266,NA,NA,NA
"Yanquiel Sanchez","sa3019562",0.4657,NA,NA,NA
"Yansel Marine","sa3021750",1,NA,NA,NA
"Yanzel Correa","sa3023302",1,NA,NA,NA
"Yaqui Rivera","sa3015504",1,NA,NA,NA
"Yariel Rodriguez","33838",44.7190823529412,22.755,"REZ1",1.96524202825494
"Yaya Chentouf","sa3006950",1,NA,NA,NA
"Yeferson Silva","sa3022179",0.2934,NA,NA,NA
"Yeferson Vargas","sa3021044",0.3148,NA,NA,NA
"Yefri Carrillo","sa3005739",0.4846,NA,NA,NA
"Yefri Del Rosario","sa3002971",1,NA,NA,NA
"Yefry Ramirez","15655",1,NA,NA,NA
"Yehizon Sanchez","sa3011574",1,NA,NA,NA
"Yeiber Cartaya","sa3019599",0.248,NA,NA,NA
"Yeimison Arias","sa3019796",0.3131,NA,NA,NA
"Yeizo Campos","sa919234",1,NA,NA,NA
"Yency Almonte","15068",23.0556666666667,40.834,"REZ1",0.564619353153418
"Yency De Jesus","sa3022112",0.7254,NA,NA,NA
"Yendy Gomez","sa3016287",1,NA,NA,NA
"Yenfri Sosa","sa3017823",1,NA,NA,NA
"Yennier Cano","25911",59.1099764705882,49.058,"REZ1",1.2048998424434
"Yennsy Diaz","20218",1,NA,NA,NA
"Yenrri Rojas","sa3018366",0.3494,NA,NA,NA
"Yensy Bello","sa3019490",1,NA,NA,NA
"Yeremin Lara","sa917804",1,NA,NA,NA
"Yereny Teus","sa3020978",0.2018,NA,NA,NA
"Yeri Perez","sa3019566",0.356,NA,NA,NA
"Yeriel Santos","sa3018891",0.2876,NA,NA,NA
"Yerlin Rodriguez","sa3015362",1,NA,NA,NA
"Yermain Ruiz","sa3024529",0.1754,NA,NA,NA
"Yerry De Los Santos","21420",25.8535058823529,24.802,"REZ1",1.04239601170684
"Yerry Landinez","sa3007036",0.84,NA,NA,NA
"Yerry Rodriguez","21955",17.3332363636364,30.795,"REZ1",0.562858787583581
"Yeuris Jimenez","sa3006386",1,NA,NA,NA
"Yeury Gervacio","sa3007468",1,NA,NA,NA
"Yeury Tatiz","sa3005812",1,NA,NA,NA
"Yhoiker Fajardo","sa3024273",0.1754,NA,NA,NA
"Yilber Diaz","29271",34.7406352941176,26.306,"REZ1",1.3206354175518
"Yimi Garcia","12095",55.2502352941177,45.806,"REZ1",1.20617900043919
"Yimi Presinal","sa3019169",1,NA,NA,NA
"Yoan Aybar","sa829086",1,NA,NA,NA
"Yoan Lopez","17181",1,NA,NA,NA
"Yoan Valdez","sa3019292",1,NA,NA,NA
"Yoelvin Chirino","sa3022303",0.2785,NA,NA,NA
"Yoelvin Silven","sa3006619",1,NA,NA,NA
"Yoendrys Gomez","22872",31.1476705882353,14.341,"REZ1",2.17193156601599
"Yoerys Hernandez","sa3018881",1,NA,NA,NA
"Yohan Ramirez","19444",25.8569294117647,41.561,"REZ1",0.622144063226696
"Yohanse Morel","sa3005685",1,NA,NA,NA
"Yohemy Nolasco","sa3016500",1,NA,NA,NA
"Yoilan Quinonez","sa3004769",1,NA,NA,NA
"Yokelvin Reyes","sa3016067",1,NA,NA,NA
"Yoldin De La Paz","sa3015975",0.8466,NA,NA,NA
"Yoljeldriz Diaz","sa3010248",1,NA,NA,NA
"Yomil Maysonet","sa3007476",1,NA,NA,NA
"Yon Castro","sa3005848",7.7386,NA,NA,NA
"Yon Landaeta","sa3016238",1,NA,NA,NA
"Yonael Dominguez","sa3009750",0.6248,NA,NA,NA
"Yonaiker Garcia","sa3008437",1,NA,NA,NA
"Yonatan Pineda","sa3015471",1,NA,NA,NA
"Yondrei Rojas","sa3016783",1,NA,NA,NA
"Yonfi Rodriguez","sa3017693",0.7939,NA,NA,NA
"Yoniel Curet","sa3015446",12.5877,NA,NA,NA
"Yoniel Ramirez","sa3008131",1,NA,NA,NA
"Yonny Chirinos","16401",12.42025,19.083,"REZ1",0.6508541633915
"Yoralbert Cadiz","sa3021822",1,NA,NA,NA
"Yordan Nodal","sa3009754",0.3428,NA,NA,NA
"Yordanny Monegro","sa3015476",0.1853,NA,NA,NA
"Yordin Chalas","sa3021508",1,NA,NA,NA
"Yordy Herrera","sa3019643",1,NA,NA,NA
"Yorlin Calderon","sa3010371",17.95135,NA,NA,NA
"Yorman Galindez","sa3018322",0.1754,NA,NA,NA
"Yorman Gomez","sa3015931",0.1903,NA,NA,NA
"Yorvi Pirela","sa3019163",1,NA,NA,NA
"Yoryi Jimenez","sa3018031",1,NA,NA,NA
"Yoryi Simarra","sa3019155",1,NA,NA,NA
"Yosber Sanchez","sa3011636",1,NA,NA,NA
"Yoscar Pimentel","sa3009599",0.1754,NA,NA,NA
"Yoshihisa Hirano","19756",1,NA,NA,NA
"Yoshinobu Yamamoto","33825",26.2389529411765,24.074,"REZ1",1.08992909118453
"Yosver Zulueta","27765",40.9827647058824,33.521,"REZ1",1.22259970483823
"Yovannki Pascual","sa3022006",0.5852,NA,NA,NA
"Yovanny Cabrera","sa3009640",1,NA,NA,NA
"Yovanny Cruz","sa3002951",11.5,NA,NA,NA
"Yu Darvish","13074",24.9474117647059,19.367,"REZ1",1.28814022640088
"YuMin Lin","sa3019278",11.0877,NA,NA,NA
"Yujanyer Herrera","sa3015370",0.3296,NA,NA,NA
"Yuki Matsui","33826",54.2066823529412,43.735,"REZ1",1.23943483143801
"Yuliangel De La Cruz","sa3018858",0.2224,NA,NA,NA
"Yunior Marte","14416",21.7260222222222,33.258,"REZ1",0.653257027548927
"Yunior Marte","sa3018367",8.5968,NA,NA,NA
"Yunior Thibo","sa3015217",1,NA,NA,NA
"Yunior Tur","sa3021045",0.3849,NA,NA,NA
"Yusei Kikuchi","20633",30.1598705882353,29.502,"REZ1",1.02229918609705
"Yusmeiro Petit","4020",1,NA,NA,NA
"Yusniel PadronArtiles","sa3008040",0.2043,NA,NA,NA
"Zac Addkison","sa3023284",0.7271,NA,NA,NA
"Zac Gallen","19291",26.9016588235294,17.791,"REZ1",1.51209368914223
"Zac Houston","sa874155",14.5,NA,NA,NA
"Zac Kristofak","27585",12.3971666666667,21.883,"REZ1",0.566520434431598
"Zac Leigh","sa3017873",17,NA,NA,NA
"Zac Lowther","20243",1,NA,NA,NA
"Zac Rosscup","9419",1,NA,NA,NA
"Zach Agnos","sa3020560",28.7836333333333,NA,NA,NA
"Zach Barnes","sa3017203",16.5,NA,NA,NA
"Zach Bryant","sa3011368",12.43405,NA,NA,NA
"Zach Brzykcy","27783",40.4497529411765,14.262,"REZ1",2.83619078258144
"Zach Cable","sa3016935",1,NA,NA,NA
"Zach Davies","13183",10.9749166666667,20.411,"REZ1",0.537696176898078
"Zach Eflin","13774",27.6316705882353,23.657,"REZ1",1.16801245247645
"Zach Fogell","sa3023280",1,NA,NA,NA
"Zach Franklin","sa3022735",17.5,NA,NA,NA
"Zach Fruit","sa3023507",0.2059,NA,NA,NA
"Zach Greene","sa1119415",0.605,NA,NA,NA
"Zach Haake","sa3008523",13.3396,NA,NA,NA
"Zach Hart","sa3009997",0.8038,NA,NA,NA
"Zach Jackson","19493",22.5311666666667,35.187,"REZ1",0.640326446320137
"Zach Jacobs","sa3020600",0.6182,NA,NA,NA
"Zach King","sa3011592",0.2661,NA,NA,NA
"Zach Lee","11468",1,NA,NA,NA
"Zach Linginfelter","sa3014910",1,NA,NA,NA
"Zach Logue","20231",16.6703333333333,35.022,"REZ1",0.475996040584014
"Zach Matson","sa918537",0.4921,NA,NA,NA
"Zach Maxwell","sa3020255",34.8332833333333,NA,NA,NA
"Zach McAllister","2895",7.78142857142857,24.735,"REZ1",0.314591816107886
"Zach McCambley","sa3014478",10.5,NA,NA,NA
"Zach Messinger","sa3018093",12.5943,NA,NA,NA
"Zach Mort","sa3008172",0.4846,NA,NA,NA
"Zach Muckenhirn","20209",6.89057142857143,21.617,"REZ1",0.318757062893622
"Zach Neal","11294",0.209214285714286,-1.005,"REZ1",-0.20817341862118
"Zach Peek","sa3014469",7.5,NA,NA,NA
"Zach Penrod","25368",22.4006266666667,32.232,"REZ1",0.69498097129147
"Zach Pettway","sa3018109",1,NA,NA,NA
"Zach Plesac","19979",12.08775,22.088,"REZ1",0.547254165157552
"Zach Pop","20185",43.5774352941176,42.012,"REZ1",1.03726162272964
"Zach Thompson","16094",0.3065,NA,NA,NA
"Zach Thornton","sa3023505",0.2826,NA,NA,NA
"Zach Veen","sa3020339",1,NA,NA,NA
"Zach Vennaro","sa3010326",1,NA,NA,NA
